t,u1,u2
0,0.9370113015174866,0.6551145911216736
1,0.926367998123169,0.5941100716590881
2,0.9143385291099548,0.5327473878860474
3,0.9017440676689148,0.4761897921562195
4,0.8888328075408936,0.4360481798648834
5,0.8736342191696167,0.40123432874679565
6,0.8564862012863159,0.38027653098106384
7,0.837870180606842,0.3687106668949127
8,0.8183527588844299,0.3588782548904419
9,0.7989544868469238,0.3570139408111572
10,0.7792350053787231,0.3719363808631897
11,0.19428998231887817,0.24934789538383484
12,0.19475172460079193,0.24841822683811188
13,0.19514347612857819,0.24885189533233643
14,0.19539164006710052,0.24945057928562164
15,0.19574008882045746,0.25032687187194824
16,0.19603891670703888,0.25116869807243347
17,0.19628196954727173,0.25187626481056213
18,0.19634707272052765,0.2526102066040039
19,0.19624316692352295,0.253143310546875
20,0.19618888199329376,0.2538047432899475
21,0.19600006937980652,0.25419265031814575
22,0.1954059600830078,0.2543974220752716
23,0.19348283112049103,0.2535684406757355
24,0.19073323905467987,0.25221124291419983
25,0.18827219307422638,0.2515568733215332
26,0.18575480580329895,0.25095176696777344
27,0.18333789706230164,0.24982710182666779
28,0.18103566765785217,0.24858573079109192
29,0.17849773168563843,0.24791599810123444
30,0.17577619850635529,0.24704378843307495
31,0.1733342707157135,0.24658799171447754
32,0.17007100582122803,0.24622784554958344
33,0.16547295451164246,0.24599456787109375
34,0.1608438342809677,0.2457295060157776
35,0.15626567602157593,0.24587534368038177
36,0.15154020488262177,0.2462473213672638
37,0.14741267263889313,0.24706730246543884
38,0.14262044429779053,0.2474060356616974
39,0.13760489225387573,0.24923408031463623
40,0.13182950019836426,0.2511120140552521
41,0.12638546526432037,0.25315743684768677
42,0.12133597582578659,0.25557854771614075
43,0.11616206914186478,0.2579428553581238
44,0.11103783547878265,0.2604428231716156
45,0.10605041682720184,0.26310282945632935
46,0.10111869126558304,0.2657295763492584
47,0.09603702276945114,0.2684640884399414
48,0.09064009040594101,0.27098891139030457
49,0.08536131680011749,0.2737511992454529
50,0.08088906109333038,0.2767365276813507
51,0.07646122574806213,0.27951157093048096
52,0.07222490012645721,0.2825932204723358
53,0.06772340834140778,0.2856600880622864
54,0.06302423030138016,0.2886364459991455
55,0.05848289653658867,0.29186752438545227
56,0.053471632301807404,0.29490190744400024
57,0.048289597034454346,0.29809561371803284
58,0.042921457439661026,0.30134353041648865
59,0.037587471306324005,0.3045703172683716
60,0.03256114199757576,0.30813056230545044
61,0.02757664956152439,0.31192678213119507
62,0.022554438561201096,0.3156574070453644
63,0.01726582460105419,0.31941884756088257
64,0.011771731078624725,0.3231240212917328
65,0.006563629023730755,0.32725173234939575
66,0.0009286996792070568,0.3311058580875397
67,-0.0043809134513139725,0.33537113666534424
68,-0.010126184672117233,0.3394915461540222
69,-0.015942713245749474,0.34363672137260437
70,-0.021193012595176697,0.34801527857780457
71,-0.026848269626498222,0.35219046473503113
72,-0.0326189287006855,0.3564584255218506
73,-0.03815188631415367,0.361026406288147
74,-0.043902501463890076,0.3656027019023895
75,-0.04962980002164841,0.3702518343925476
76,-0.055129602551460266,0.3750605583190918
77,-0.060899101197719574,0.37874290347099304
78,-0.06634913384914398,0.3829115927219391
79,-0.07186193019151688,0.3870798349380493
80,-0.07743224501609802,0.39138948917388916
81,-0.08322618156671524,0.39558956027030945
82,-0.08957666903734207,0.400128036737442
83,-0.09606906026601791,0.404727965593338
84,-0.10276725143194199,0.40931248664855957
85,-0.10940307378768921,0.41409730911254883
86,-0.11590830236673355,0.41915395855903625
87,-0.12231022119522095,0.42447295784950256
88,-0.12864693999290466,0.4299759566783905
89,-0.13523095846176147,0.4354768693447113
90,-0.1418602466583252,0.44090816378593445
91,-0.14838391542434692,0.44643932580947876
92,-0.15486833453178406,0.45215824246406555
93,-0.1614251583814621,0.4579719603061676
94,-0.16824652254581451,0.4636971354484558
95,-0.17529994249343872,0.4693557918071747
96,-0.18248850107192993,0.4752434492111206
97,-0.1897852122783661,0.481227308511734
98,-0.1970408409833908,0.48736274242401123
99,-0.20464862883090973,0.4933127164840698
100,-0.21214284002780914,0.49946171045303345
101,-0.21960929036140442,0.5058690905570984
102,-0.22740203142166138,0.512066662311554
103,-0.23514129221439362,0.5184197425842285
104,-0.24290058016777039,0.5248819589614868
105,-0.2507742941379547,0.5312831401824951
106,-0.2584805488586426,0.5380149483680725
107,-0.26645299792289734,0.5446152687072754
108,-0.2744019031524658,0.5512873530387878
109,-0.2823942303657532,0.557966947555542
110,-0.29040127992630005,0.5647615194320679
111,-0.29834797978401184,0.5715804100036621
112,-0.30638039112091064,0.5784493088722229
113,-0.31429216265678406,0.585455060005188
114,-0.32203176617622375,0.5925370454788208
115,-0.32985663414001465,0.599668562412262
116,-0.3377198874950409,0.6068026423454285
117,-0.3457109332084656,0.6138347387313843
118,-0.35352784395217896,0.6209900975227356
119,-0.3612484037876129,0.6281635761260986
120,-0.3690589368343353,0.6352810263633728
121,-0.37666866183280945,0.6425176858901978
122,-0.38429009914398193,0.6496779322624207
123,-0.3919825255870819,0.6567249894142151
124,-0.3994254469871521,0.6639085412025452
125,-0.4070272147655487,0.671047031879425
126,-0.4146007299423218,0.6781638860702515
127,-0.42231953144073486,0.6850728392601013
128,-0.42995136976242065,0.6920083165168762
129,-0.4376547932624817,0.6988233327865601
130,-0.4452371299266815,0.705579400062561
131,-0.452869176864624,0.7122366428375244
132,-0.4601691663265228,0.7189844846725464
133,-0.46797287464141846,0.7257548570632935
134,-0.4764179289340973,0.7329187989234924
135,-0.48527035117149353,0.7399175763130188
136,-0.494168221950531,0.746916651725769
137,-0.5031324028968811,0.7537194490432739
138,-0.5118787288665771,0.7606059908866882
139,-0.5206567645072937,0.7672147750854492
140,-0.5292876362800598,0.7738065123558044
141,-0.5379082560539246,0.7802155017852783
142,-0.5464394092559814,0.7864210605621338
143,-0.5548791289329529,0.7926309704780579
144,-0.5631570816040039,0.7987100481987
145,-0.5713272094726562,0.804686963558197
146,-0.5794835686683655,0.8103947043418884
147,-0.5875791311264038,0.8160555958747864
148,-0.5955149531364441,0.8216280341148376
149,-0.6032899022102356,0.8270869851112366
