t,x,y
0,3.566456042326593,0.8318692400002256
1,3.3129377195093084,1.7608890833343531
2,3.2216187083909347,2.7450357589396406
3,3.292342493456287,3.654085404710456
4,3.4831487013973863,4.627592230100016
5,3.7475351946717015,5.511502308110913
6,4.093257078480421,6.4058627353927315
7,4.42363542878779,7.251248225417411
8,4.7653249937250335,8.050623134366583
9,5.111473968856215,8.86869243815915
10,5.4605236138281015,9.68610578294849
11,5.872651328044756,10.13939139074075
12,6.3187682248030885,10.539516703224624
13,6.72594094592574,10.934215198514286
14,7.177754278492839,11.322174032009862
15,7.623710251250948,11.727929476140112
16,8.078201181808033,12.181375709276653
17,8.462069330336728,12.55896192676148
18,8.859182965760846,12.936069742849474
19,9.305401408461297,13.3270470892358
20,9.718570652467546,13.768610748921489
21,10.125423537185787,14.203580084964127
22,10.504183911671205,14.657356916307469
23,10.87332481502392,15.12873189842767
24,11.266579576356639,15.507692661622686
25,11.701854342935537,15.895029915099403
26,12.10884049069748,16.329419173169086
27,12.508946356301832,16.778588778345362
28,12.944269875026274,17.200239189656646
29,13.402749472627768,17.659502429756344
30,13.800729103933891,18.055583817707276
31,14.239909208236101,18.478302863418563
32,14.654136632182444,18.921863855895737
33,15.052096947905081,19.36936666671099
34,15.472100659969188,19.797843838553916
35,15.930960262599655,20.23277889788345
36,16.32065967176519,20.59254752876561
37,16.721399541813724,21.037764653248743
38,17.135899069778425,21.39473310468322
39,17.574460737566998,21.80635138558654
40,17.970300730214806,22.18282977232638
41,18.41061225287852,22.566562505965642
42,18.812584689326904,22.988226126366932
43,19.222527219038533,23.39752022592003
44,19.628572402916987,23.784464016270118
45,19.96164619731884,24.16750111222633
46,20.340373161914243,24.559650061264783
47,20.65488236004974,24.994346227188622
48,21.01212279566319,25.404398336465704
49,21.371037914043335,25.769083223476706
50,21.670770681901455,26.173656232920802
51,22.024418708746765,26.543176762437792
52,22.401806497491155,26.946450977072494
53,22.726456339049605,27.372766365804377
54,23.07853875654308,27.768404863710376
55,23.417146055912042,28.22854347566106
56,23.757063863349803,28.681628289352417
57,24.102610375022106,29.148726572690727
58,24.36109237071273,29.60807460268022
59,24.64823876602029,30.016457730111618
60,24.98535635170981,30.410025564068505
61,25.224986727048826,30.805761427659426
62,25.500537535818054,31.23140076816746
63,25.739958649140906,31.680901386526827
64,26.056591159021824,32.07955034841698
65,26.2746046753919,32.535213257495826
66,26.55146784572081,32.93515726724915
67,26.80296642204287,33.390186689401844
68,27.05268955531503,33.85691294447027
69,27.31174441223684,34.26561354626156
70,27.52078912692909,34.73087312515581
71,27.74670209568291,35.20552395929639
72,27.95865291721149,35.6321803559882
73,28.17182322610492,36.084290629007974
74,28.318356166713645,36.523627442595874
75,28.530853639662887,36.925228841374036
76,28.695432494890582,37.40102680758168
77,28.917638901882697,37.8139541580151
78,29.06478596238175,38.22839726611048
79,29.24975785966799,38.643503950435786
80,29.382286830392054,39.08747330632695
81,29.49324889268524,39.52775396174165
82,29.600329003282468,39.97727177225756
83,29.6892834622741,40.44768054728214
84,29.80506197625466,40.90165378673645
85,29.94735342085148,41.326155043199904
86,30.0216245120623,41.7303586532848
87,30.14770716245949,42.13759486234768
88,30.208157236650102,42.55166416720538
89,30.267546974266885,42.98468390861979
90,30.37190190038104,43.414017173474626
91,30.407624282583395,43.78923043615346
92,30.473217678973352,44.17481542484184
93,30.530139326246072,44.60412793757726
94,30.56455286528864,45.06504241235461
95,30.590592566045174,45.46265383591391
96,30.60470751057906,45.845605809121174
97,30.596802903369266,46.20047561823042
98,30.593358707423203,46.6277751311136
99,30.561924632027473,47.00998314633999
100,30.603252425218237,47.36099763729429
101,30.603360170330475,47.78012936390254
102,30.5867748947542,48.1684615478235
103,30.57393141325085,48.544087105671515
104,30.507953771394412,48.93728432509127
105,30.50182304095056,49.26579089647779
106,30.48950876550292,49.64783796584546
107,30.43600123471872,50.01026658954262
108,30.353496282633763,50.37254351520404
109,30.313848424747672,50.72241282538469
110,30.204321166965833,51.06676291168275
111,30.16867014444638,51.44417209681441
112,30.112741401697985,51.79332083608073
113,29.975512187438866,52.11755690419549
114,29.913687879630583,52.43856777881527
115,29.847768514743727,52.76129142678488
116,29.757274731786246,53.10897881040654
117,29.647500315172007,53.420409461436364
118,29.49666355635005,53.71694097887875
119,29.37557313526812,54.02423708912766
120,29.24453952717466,54.289258230658575
121,29.08544475847479,54.56103626166
122,28.917772795276594,54.84992208814884
123,28.760971462619878,55.08444487527371
124,28.628330351645765,55.31299320589901
125,28.462886337701736,55.52330361729501
126,28.282322933677108,55.773775382188994
127,28.15182031015743,55.9995757591996
128,28.030113802246873,56.243815958691954
129,27.83288490315244,56.473679897341015
130,27.691154276232762,56.71462596212647
131,27.48750645738506,56.887931518630296
132,27.297581109546115,57.10940507417703
133,27.111317369419705,57.331144685926866
134,26.92666510777649,57.54824851780967
135,26.798384935603003,57.71049598821482
136,26.589131350491865,57.9134297035916
137,26.426012632672396,58.038327303267515
138,26.2440549790341,58.21678750973843
139,26.08317653374821,58.35279331539903
140,25.881791856267103,58.513689917896826
141,25.731029098429254,58.69020007011157
142,25.5057577948095,58.82917884691532
143,25.351332990652182,58.94961879179725
144,25.2099783477956,59.055031486621615
145,25.084095710862986,59.21344089083619
146,24.86628116092872,59.3535570558627
147,24.66796126424019,59.46453950719989
148,24.522248775812354,59.55270865366232
149,24.36714315506533,59.66534217404377
