t,u1,u2,reward
0,0.907745361328125,0.533411979675293,0.0
1,0.9099516868591309,0.5420336127281189,0.0
2,0.9096737504005432,0.5493665337562561,0.0
3,0.9087569713592529,0.5611305236816406,0.0
4,0.9073778390884399,0.572310745716095,0.0
5,0.9044902324676514,0.5878032445907593,0.0
6,0.8989786505699158,0.6062852144241333,0.0
7,0.8932399749755859,0.6247470378875732,0.0
8,0.8871645331382751,0.641875684261322,0.0
9,0.8819925785064697,0.6571069955825806,0.0
10,-0.1281745433807373,0.16908791661262512,0.0
11,-0.12764042615890503,0.16754478216171265,0.0
12,-0.12710747122764587,0.1662009060382843,0.0
13,-0.12655699253082275,0.1647680401802063,0.0
14,-0.12598876655101776,0.1631084382534027,0.0
15,-0.12564319372177124,0.16149507462978363,0.0
16,-0.12569504976272583,0.15977685153484344,0.0
17,-0.1256634145975113,0.15842217206954956,0.0
18,-0.1256161630153656,0.15706536173820496,0.0
19,-0.12571382522583008,0.1550968885421753,0.0
20,-0.12605364620685577,0.15302541851997375,0.0
21,-0.1263747662305832,0.15092170238494873,0.0
22,-0.12634330987930298,0.1494162529706955,0.0
23,-0.12634751200675964,0.14754699170589447,0.0
24,-0.12635968625545502,0.1458699107170105,0.0
25,-0.12637774646282196,0.14406083524227142,0.0
26,-0.12635618448257446,0.1422724425792694,0.0
27,-0.12631157040596008,0.1407850682735443,0.0
28,-0.12654732167720795,0.13923150300979614,0.0
29,-0.12669804692268372,0.13792619109153748,0.0
30,-0.12657949328422546,0.13663344085216522,0.0
31,-0.12625618278980255,0.13561199605464935,0.0
32,-0.12598657608032227,0.1344621330499649,0.0
33,-0.12581361830234528,0.1332090198993683,0.0
34,-0.1254788637161255,0.13216844201087952,0.0
35,-0.1252385824918747,0.13099035620689392,0.0
36,-0.12510758638381958,0.12961992621421814,0.0
37,-0.12498226761817932,0.12826170027256012,0.0
38,-0.12463124096393585,0.12732315063476562,0.0
39,-0.12424691766500473,0.1265457719564438,0.0
40,-0.12374744564294815,0.1260334700345993,0.0
41,-0.12315398454666138,0.1259472668170929,0.0
42,-0.12263816595077515,0.12563647329807281,0.0
43,-0.12212314456701279,0.1252986192703247,0.0
44,-0.1214204654097557,0.125154510140419,0.0
45,-0.12080790847539902,0.12507790327072144,0.0
46,-0.12006260454654694,0.1258666068315506,0.0
47,-0.11924295127391815,0.1268663853406906,0.0
48,-0.11842659115791321,0.12784233689308167,0.0
49,-0.1176634132862091,0.12869225442409515,0.0
50,-0.11694565415382385,0.129400372505188,0.0
51,-0.11609052121639252,0.1304248571395874,0.0
52,-0.11504746228456497,0.1316937506198883,0.0
53,-0.11397993564605713,0.13295909762382507,0.0
54,-0.11291345208883286,0.13415350019931793,0.0
55,-0.1118045374751091,0.13540175557136536,0.0
56,-0.1109120100736618,0.13646744191646576,0.0
57,-0.11029914766550064,0.1372038871049881,0.0
58,-0.10964808613061905,0.13791906833648682,0.0
59,-0.10895278304815292,0.13854750990867615,0.0
60,-0.1082674190402031,0.13921569287776947,1.0
61,-0.1075066328048706,0.13996653258800507,1.0
62,-0.1068112850189209,0.14075151085853577,1.0
63,-0.10604490339756012,0.1414373219013214,1.0
64,-0.10526394844055176,0.14205461740493774,1.0
65,-0.10436869412660599,0.14279526472091675,1.0
66,-0.1035667285323143,0.1434900015592575,1.0
67,-0.10261718928813934,0.1443607211112976,1.0
68,-0.10177360475063324,0.14499470591545105,1.0
69,-0.1007896214723587,0.14575742185115814,1.0
70,-0.09989024698734283,0.14658235013484955,1.0
71,-0.09894067049026489,0.14729949831962585,1.0
72,-0.09799153357744217,0.14805366098880768,1.0
73,-0.09700783342123032,0.1488899141550064,1.0
74,-0.09606082737445831,0.1497286856174469,1.0
75,-0.09517814218997955,0.1503937989473343,1.0
76,-0.09424610435962677,0.15111714601516724,1.0
77,-0.09336631745100021,0.15173877775669098,1.0
78,-0.09253338724374771,0.15244802832603455,1.0
79,-0.09154964238405228,0.15314753353595734,1.0
80,-0.09063021838665009,0.15373586118221283,1.0
81,-0.08965189009904861,0.15440461039543152,1.0
82,-0.08864956349134445,0.1552453637123108,1.0
83,-0.08765149116516113,0.15594658255577087,1.0
84,-0.08675633370876312,0.1565599888563156,1.0
85,-0.08585073798894882,0.1572353094816208,1.0
86,-0.08500063419342041,0.15782877802848816,1.0
87,-0.08403535187244415,0.15857362747192383,1.0
88,-0.08349036425352097,0.1591046154499054,1.0
89,-0.08302720636129379,0.15939649939537048,1.0
90,-0.08256867527961731,0.15972626209259033,1.0
91,-0.08210383355617523,0.1601066142320633,1.0
92,-0.08160965889692307,0.16048933565616608,1.0
93,-0.08114232867956161,0.1607908457517624,1.0
94,-0.08066769689321518,0.1611638218164444,1.0
95,-0.08015257865190506,0.16144755482673645,1.0
96,-0.07966205477714539,0.16173401474952698,1.0
97,-0.07916117459535599,0.16209103167057037,1.0
98,-0.07868587225675583,0.1625235676765442,1.0
99,-0.0782240778207779,0.16277261078357697,1.0
100,-0.07771709561347961,0.163068488240242,1.0
101,-0.0772463008761406,0.1634821742773056,1.0
102,-0.07676608115434647,0.16383160650730133,1.0
103,-0.07629089057445526,0.16408859193325043,1.0
104,-0.07582265138626099,0.16442129015922546,1.0
105,-0.07534757256507874,0.16471345722675323,1.0
106,-0.07483898103237152,0.1651465743780136,1.0
107,-0.0745934545993805,0.16568827629089355,1.0
108,-0.07439038902521133,0.16626720130443573,1.0
