t,x,y,reward
0,2.836651822408626,0.9303632938841365,0.0
1,2.6952251605481883,1.9323075797757285,0.0
2,2.6241795500838165,2.9263997821069103,0.0
3,2.5974573711264894,3.9414018109456426,0.0
4,2.6650933450702268,4.943662100459106,0.0
5,2.8200827006163287,5.896645759749196,0.0
6,3.120120558627487,6.869794027193018,0.0
7,3.517143238477317,7.776678697965375,0.0
8,3.960450386547284,8.630654809026707,0.0
9,4.412478368215025,9.453635492095117,0.0
10,4.858499930345242,9.740937357888912,0.0
11,5.238007221916156,10.050527237496077,0.0
12,5.651839761165234,10.306920384445151,0.0
13,6.05756070968476,10.634567622700715,0.0
14,6.504514536903169,10.940066175817242,0.0
15,6.940072903351717,11.207513429068195,0.0
16,7.389169601646115,11.442610486592487,0.0
17,7.79624522783156,11.664491973050447,0.0
18,8.212477145695388,11.85435186565978,0.0
19,8.657576698738186,12.092996521694378,0.0
20,9.131443206472916,12.337435238839207,0.0
21,9.590189379710932,12.534158476238792,0.0
22,10.026134601395615,12.737123601723384,0.0
23,10.455584573886302,12.924276315380588,0.0
24,10.952702003295284,13.03418221784982,0.0
25,11.425440700276695,13.17318268938975,0.0
26,11.936750103588178,13.307639335373949,0.0
27,12.418042685774747,13.464170817630581,0.0
28,12.86260513531058,13.519476677393222,0.0
29,13.36592455072976,13.629734955092568,0.0
30,13.83475530480426,13.732714028786756,0.0
31,14.285171941966004,13.795269296351583,0.0
32,14.795268348175233,13.823934764084534,0.0
33,15.312647551939838,13.845328444994248,0.0
34,15.771339010525194,13.909937351685889,0.0
35,16.274624076886422,13.924288949346698,0.0
36,16.698232322770536,13.988177864652146,0.0
37,17.14586192696427,13.985084042495007,0.0
38,17.57186579931842,14.032600845428373,0.0
39,18.025430707371573,14.048428944418959,0.0
40,18.498203811367826,14.050308359320193,0.0
41,18.92794542037184,14.07591926805753,0.0
42,19.39272350161803,14.014324230910239,0.0
43,19.82957184758713,14.006003852337,0.0
44,20.29182903760582,14.022170330744691,0.0
45,20.742638374024494,13.960364231816163,0.0
46,21.224836868454858,13.94683521850512,0.0
47,21.687755784786027,13.891508812941666,0.0
48,22.135956048824198,13.893451629910096,0.0
49,22.583671695730693,13.863836531681498,0.0
50,23.042144072442493,13.8623510113565,0.0
51,23.45242668989169,13.842829811047373,0.0
52,23.84919735646214,13.762440921643597,0.0
53,24.29777235824902,13.762131445444709,0.0
54,24.77797879975801,13.743677998146028,0.0
55,25.1868473510087,13.73222249452534,0.0
56,25.60873991508139,13.68380157816631,0.0
57,26.084483266556536,13.60861650996653,0.0
58,26.491983752721364,13.491334904961343,0.0
59,26.92004590911501,13.454370297461407,0.0
60,27.35736034657134,13.400624666032051,1.0
61,27.79455352119727,13.30463580071481,1.0
62,28.2244145684529,13.190606285429595,1.0
63,28.612080933385567,13.092917029997075,1.0
64,29.023117068941197,12.963851299685832,1.0
65,29.40142402353949,12.88296780797668,1.0
66,29.761395264306138,12.815308176058254,1.0
67,30.1344405156273,12.654745725957033,1.0
68,30.51688388607957,12.498111242296329,1.0
69,30.911469666230023,12.346005185681031,1.0
70,31.270164147281807,12.173798566905946,1.0
71,31.65045445468825,12.033664467000596,1.0
72,32.08123276117707,11.90218809609631,1.0
73,32.50925908584512,11.771246854829542,1.0
74,32.89435325733548,11.668528744106899,1.0
75,33.27078691997152,11.542433188574762,1.0
76,33.670922379607376,11.384350069695854,1.0
77,34.06342954238429,11.23132486873571,1.0
78,34.415310240364974,11.037850460133374,1.0
79,34.8195003201492,10.861480800498022,1.0
80,35.13438178272147,10.7136714710601,1.0
81,35.48251337010464,10.574952916668481,1.0
82,35.80401751308751,10.387842448264692,1.0
83,36.15435885069536,10.194194907038344,1.0
84,36.49703680492035,10.015575934774942,1.0
85,36.832993306082,9.865775579949805,1.0
86,37.14571133065013,9.654949629222116,1.0
87,37.43636934500131,9.414292759381318,1.0
88,37.74045237791566,9.222233314863464,1.0
89,38.04092383315738,9.001950370759634,1.0
90,38.34144663821954,8.754503733158865,1.0
91,38.6542276157681,8.555874694888276,1.0
92,38.9446145321145,8.314910859876456,1.0
93,39.27352770837875,8.09821012446311,1.0
94,39.592076973780635,7.84759401315212,1.0
95,39.863266366510295,7.582945783111077,1.0
96,40.12815204912421,7.367653164148871,1.0
97,40.38652621559713,7.1366992754478025,1.0
98,40.673453788570946,6.893732091470214,1.0
99,41.00904518148024,6.691762518380077,1.0
100,41.31129072356829,6.44612060661328,1.0
101,41.62604482600128,6.165150189530198,1.0
102,41.92731980835974,5.917184016980195,1.0
103,42.21772566760173,5.653477759222269,1.0
104,42.45319209548346,5.4374990292510725,1.0
105,42.69963948730837,5.170793797389951,1.0
106,42.93614402359682,4.920970851311292,1.0
107,43.23549648311866,4.650160151370917,1.0
108,43.45542352260489,4.338503309503951,1.0
109,43.70255554641168,4.072722906677303,1.0
110,44.002673428409004,3.8035664973411505,1.0
111,44.273154561472346,3.5483341558254535,1.0
112,44.46984958444322,3.2544479060764093,1.0
113,44.755313790681306,2.9925894713972214,1.0
114,45.01173882206318,2.6819088133890236,1.0
115,45.23988033982458,2.4137883295770712,1.0
116,45.44369571785693,2.158584595850644,1.0
117,45.62888884334794,1.8297235411959687,1.0
118,45.86268746938499,1.5801544814121269,1.0
119,46.13375130785398,1.3187770987217053,1.0
120,46.32448749240418,1.02253003250396,1.0
121,46.564709929868336,0.6847567356322855,1.0
122,46.811632671430125,0.3915433451520508,1.0
123,47.03109269229785,0.09108658585332859,1.0
124,47.261648469503584,-0.21964394868391057,1.0
125,47.45067952896676,-0.539761244387463,1.0
126,47.6621651061303,-0.8588252295536123,1.0
127,47.86358120757109,-1.1980884485650536,1.0
128,48.02265338193767,-1.47232775803432,1.0
129,48.2669862626844,-1.7448657217364687,1.0
130,48.432154047691355,-2.047891864283846,1.0
131,48.59790459586574,-2.366573263644039,1.0
132,48.785784037941255,-2.7206807248058147,1.0
133,49.0178826851092,-3.0657810576431808,1.0
134,49.20188115077535,-3.3490484101098223,1.0
135,49.36612680731436,-3.6825163166346804,1.0
136,49.55503282704709,-3.9566404693497743,1.0
137,49.77694069356459,-4.265652637269157,1.0
138,49.9020636124204,-4.607567573140405,1.0
139,50.095626761036854,-4.956798757241366,1.0
140,50.22045434118667,-5.238268133402366,1.0
141,50.41058352370959,-5.575352690296355,1.0
142,50.61953079911216,-5.922932216717337,1.0
143,50.792920544255225,-6.2589648545368926,1.0
144,50.96138295864962,-6.569722172221935,1.0
145,51.119941240563215,-6.8668656605720715,1.0
146,51.278427691593095,-7.214441822177694,1.0
147,51.42240010609367,-7.53375669641713,1.0
148,51.56983787158396,-7.888298291985821,1.0
149,51.7353807989901,-8.196170010448514,1.0
