t,x,y
0,2.2654455192686194,0.8847323436383503
1,2.227960007829677,1.763769408903422
2,2.257367111704014,2.6438354139903484
3,2.31063861569403,3.562159508557212
4,2.397440429719711,4.440594766356318
5,2.5494818360893583,5.308098603083623
6,2.7943666980244832,6.175408167962233
7,3.0364996484598086,7.027211002748968
8,3.3658862964353418,7.839913894430914
9,3.6827613429214923,8.637195947979134
10,4.019347267753262,9.45509604283829
11,4.5702278646271175,9.64100604744983
12,5.0514274773119565,9.89867398733984
13,5.584640739154429,10.085085221400883
14,6.122829049277372,10.274012860541992
15,6.671996515769975,10.48825619228831
16,7.180443945774026,10.669033528889821
17,7.746195010816107,10.833807420651103
18,8.320387426082506,10.98508986800849
19,8.867131236848666,11.194050313057382
20,9.419430147218272,11.388020286046473
21,10.002761747668114,11.609964597113139
22,10.501987419003365,11.82649578472107
23,10.990632097046907,11.997597272214337
24,11.502464053651941,12.158302033899584
25,12.049876141239807,12.340453847880497
26,12.592745711681243,12.505073598317184
27,13.167907471722613,12.686451954361106
28,13.675427250725098,12.846773871635326
29,14.221747832779704,13.034192561080067
30,14.760686131259513,13.168573231106837
31,15.307935237509765,13.277012815720626
32,15.846418394460908,13.43141971926559
33,16.407473459297066,13.558183541216076
34,16.91513796964712,13.652044073524433
35,17.43968685751626,13.778782044103933
36,17.97898472715808,13.869994739221074
37,18.55656932898149,13.966644165536378
38,19.13128993135279,14.112928373592633
39,19.658423161364958,14.2304840854098
40,20.201214846805847,14.34106142854382
41,20.790296640365842,14.440699836148115
42,21.328049230211,14.571187918333473
43,21.844146488697632,14.677476444692736
44,22.35391137897347,14.7808603712122
45,22.8852924699368,14.861772405682835
46,23.4532012638771,14.939480746884692
47,24.017806907247234,15.009442663420373
48,24.509499178956624,15.050837748874713
49,25.014656067826625,15.114156640554253
50,25.581940396836394,15.198045482897754
51,26.09504172140803,15.272997023263292
52,26.625319505595186,15.373811588740084
53,27.1464205263287,15.440522450448169
54,27.696945628081895,15.518147037293707
55,28.206297245850696,15.617655221533846
56,28.77465898902809,15.729867628571117
57,29.264428888479053,15.798867939244063
58,29.78064845785691,15.91639172555113
59,30.275399661583823,15.994083230774145
60,30.769824776728893,16.06734450208044
61,31.326408043138276,16.1160156524225
62,31.821731733363862,16.199976941427586
63,32.37863618937484,16.301819195783875
64,32.90222290891736,16.410370550218165
65,33.40147448289996,16.457619022621028
66,33.93675223011879,16.49219075728837
67,34.43649024100073,16.531600145442557
68,34.97146086374247,16.64580264361764
69,35.48522384368254,16.701557131851942
70,35.9488458969417,16.7556659610996
71,36.45895765049038,16.80852733775889
72,36.95932948351104,16.862293829464246
73,37.41468179629718,16.969303760143955
74,37.93500780451065,16.998562393082008
75,38.47998390475189,17.10683806011237
76,39.00243774606085,17.17497312979066
77,39.529298788919576,17.25247176890143
78,40.006726822483344,17.335712584105266
79,40.495705259568766,17.374681050481474
80,40.97330906779961,17.410707501406797
81,41.506166150252376,17.50632749313548
82,41.9574485073868,17.5670155319355
83,42.44595384692207,17.595755232100768
84,42.93374430832634,17.61963045243461
85,43.42095326561601,17.62553820315747
86,43.94005942883573,17.63958200831799
87,44.4657380583701,17.72395187185196
88,44.95920214722848,17.7503356125964
89,45.47594311163066,17.775668300696786
90,45.9745536353441,17.7857764676132
91,46.48352259896168,17.826884276885878
92,46.96098941454999,17.82308669686338
93,47.38288454106188,17.861537632765156
94,47.84191927516889,17.941216948027975
95,48.28341490327187,17.98004025483761
96,48.741505084654534,18.050966781721712
97,49.20332196365118,18.101549886821722
98,49.69269975399381,18.155910902731243
99,50.12313258652441,18.155741918315222
100,50.61393950331943,18.197914355471287
101,51.07781871365169,18.18677679592634
102,51.538210133585174,18.212909075023838
103,52.02651992302694,18.251115799465055
104,52.44196703572828,18.31574821945402
105,52.88446520576459,18.36818113270863
106,53.364223320373355,18.381844177500454
107,53.79247593013402,18.419519328976925
108,54.21799411823841,18.429210622311754
109,54.68984811959373,18.44692050182033
110,55.129755619619615,18.442973853092887
111,55.544113382190915,18.48310688899428
112,56.009323797604324,18.51523967968152
113,56.47127242362359,18.4986063045524
114,56.90336572471514,18.539408146672827
115,57.30705535972714,18.575243082055135
116,57.69455572089652,18.622744010968912
117,58.156424110905824,18.621840882251142
118,58.5790372570168,18.64115007071044
119,59.056378917254214,18.639730831568578
120,59.49621129961498,18.707631507790307
121,59.95534045701855,18.750921812486265
122,60.3572548400818,18.751404867282645
123,60.746777595602616,18.819536304509814
124,61.16228791782093,18.87705079228752
125,61.61257997003651,18.867153841574357
126,61.99667081420672,18.93254408865924
127,62.429610337054605,18.960363616556744
128,62.806301359218594,19.019454887664285
129,63.24872938998852,19.011542902972618
130,63.665115876751216,19.04470111646082
131,64.10898830599194,19.070964823986014
132,64.49697104401099,19.097013868890773
133,64.88439166303745,19.15407045946597
134,65.30094400982833,19.229288270513063
135,65.70366491555275,19.241517132294494
136,66.10185887305747,19.3289090813946
137,66.55896600842294,19.418788762448017
138,67.00347306114497,19.520019837871654
139,67.3880076727946,19.617343325518565
140,67.8028992495906,19.64202938843832
141,68.23333870785844,19.696059766502298
142,68.64178515385873,19.805300981692454
143,69.03356255062353,19.859418290300088
144,69.4189722812209,19.941365940066937
145,69.85864831637397,19.989733495784666
146,70.22237025198547,20.105157551251587
147,70.58873285617642,20.189858363708414
148,70.93739978187297,20.256908023779054
149,71.3125786411895,20.313077605588873
