t,u1,u2,reward
99,0.9050171971321106,0.5123754143714905,1.0
100,0.9092989563941956,0.5153428316116333,1.0
101,0.913476824760437,0.5189646482467651,1.0
102,0.9174789786338806,0.5221054553985596,1.0
103,0.921280026435852,0.5252381563186646,1.0
104,0.9248992800712585,0.5281457304954529,1.0
105,0.9283766746520996,0.5309677720069885,1.0
106,0.9316800832748413,0.5338913202285767,1.0
107,0.9348190426826477,0.5365522503852844,1.0
108,0.9378025531768799,0.5390975475311279,1.0
109,0.9407038688659668,0.541823148727417,1.0
110,0.9434602856636047,0.5443907976150513,1.0
111,0.946082353591919,0.5469704866409302,1.0
112,0.9485546350479126,0.5490624308586121,1.0
113,0.9509477615356445,0.5517230033874512,1.0
114,0.9531611800193787,0.5544226169586182,1.0
115,0.9552959203720093,0.557654857635498,1.0
116,0.957325279712677,0.5606040358543396,1.0
117,0.9592779278755188,0.5638571977615356,1.0
118,0.9610885381698608,0.5663876533508301,1.0
119,0.9628339409828186,0.5692247152328491,1.0
120,0.9644648432731628,0.5717810988426208,1.0
121,0.9660165309906006,0.5742700099945068,1.0
122,0.9675143361091614,0.5767132043838501,1.0
123,0.9689282178878784,0.5792100429534912,1.0
124,0.9703018665313721,0.5817774534225464,1.0
125,0.9716143608093262,0.5843629240989685,1.0
126,0.972834587097168,0.5866082906723022,1.0
127,0.973983645439148,0.5887044668197632,1.0
128,0.975069522857666,0.5907450914382935,1.0
129,0.976123571395874,0.5928915143013,1.0
130,0.977139949798584,0.5951968431472778,1.0
131,0.9780849814414978,0.5972356200218201,1.0
132,0.9789959192276001,0.5993852019309998,1.0
133,0.9798534512519836,0.6011936664581299,1.0
134,0.9806567430496216,0.6028410792350769,1.0
135,0.9814292192459106,0.6044926643371582,1.0
136,0.9821664690971375,0.6062724590301514,1.0
137,0.9828616380691528,0.6077443957328796,1.0
138,0.9835085272789001,0.6090635061264038,1.0
139,0.984121561050415,0.6103986501693726,1.0
140,0.984713077545166,0.6116781830787659,1.0
141,0.9852918982505798,0.6133919358253479,1.0
142,0.9858255982398987,0.6146310567855835,1.0
143,0.986332356929779,0.615654468536377,1.0
144,0.9868093132972717,0.6166922450065613,1.0
145,0.9872797727584839,0.6182452440261841,1.0
146,0.9877264499664307,0.6195314526557922,1.0
147,0.9881578683853149,0.6209263801574707,1.0
148,0.9885555505752563,0.6218390464782715,1.0
149,0.988930344581604,0.6226674318313599,1.0
