t,x,y,reward
0,7.0885486494226075,1.0011838539021343,0.0
1,7.210293842567304,1.938804752666803,0.0
2,7.414873513022509,2.9164338919492394,0.0
3,7.545267425697414,3.8726014022485287,0.0
4,7.515132346474284,4.841267895763025,0.0
5,7.36273559117985,5.828196681018631,0.0
6,7.0088470413672574,6.69915256694108,0.0
7,6.55719152287067,7.546493266944346,0.0
8,5.975633479142375,8.339308248001423,0.0
9,5.3501932960514695,9.088849515828887,0.0
10,5.984032142192356,9.22959203342408,0.0
11,6.588258409328361,9.400514019611704,0.0
12,7.199552662731894,9.560599788935075,0.0
13,7.809253171568999,9.700477802939568,0.0
14,8.44075595764517,9.88880338203498,0.0
15,9.076350006934033,10.052996649945705,0.0
16,9.703335323142067,10.225569842650103,0.0
17,10.36683442884514,10.381515806364455,0.0
18,11.0484079412961,10.537517385494779,0.0
19,11.68024489492682,10.720620866879722,0.0
20,12.28522192905147,10.876134403793875,0.0
21,12.911236081423827,11.024705922533366,0.0
22,13.584759057120033,11.213767388252794,0.0
23,14.239975348219032,11.419747222314493,0.0
24,14.835384729872233,11.578218185638189,0.0
25,15.423072274277292,11.771923353009365,0.0
26,16.03505324687972,12.006343446968188,0.0
27,16.699048650753948,12.17907054164753,0.0
28,17.324875402769628,12.386117883230593,0.0
29,17.985837467777962,12.578883050309052,0.0
30,18.63501677648841,12.83831413110743,0.0
31,19.226643772291855,13.053692172971648,0.0
32,19.853583919899165,13.236599347636398,0.0
33,20.450726589901787,13.445487083436394,0.0
34,21.100402695971596,13.666336291825832,0.0
35,21.689809479216226,13.935497270225866,0.0
36,22.363715037494263,14.196840987414214,0.0
37,23.004902222164358,14.452413525570618,0.0
38,23.633223768633272,14.772531281870917,0.0
39,24.25543477183742,15.015757456006702,0.0
40,24.87421279976514,15.365637117638702,0.0
41,25.492268691976818,15.701027835261113,0.0
42,26.099810966732537,16.026749844022955,0.0
43,26.720266280350646,16.426578210097162,0.0
44,27.30643710629143,16.75126322641934,0.0
45,27.959072430884234,17.109424167714266,0.0
46,28.582088133224648,17.508504247466984,0.0
47,29.148460126573003,17.935824797077064,0.0
48,29.742148569238996,18.329871859546085,0.0
49,30.286396606138542,18.77348613779701,0.0
50,30.892223339735224,19.268285674374333,0.0
51,31.458803259858964,19.753753583146626,0.0
52,31.986586462879192,20.258638288331674,0.0
53,32.50932515467673,20.78969217517429,0.0
54,33.03968604424468,21.331989832150388,0.0
55,33.60144346843515,21.843632143365358,0.0
56,34.10920755255112,22.429325728634755,0.0
57,34.589706888893964,22.991032376783426,0.0
58,35.11109064668022,23.57960602792854,0.0
59,35.61510695849474,24.17637403771125,0.0
60,36.06624194604167,24.79050783829583,1.0
61,36.5266628580969,25.450518568143366,1.0
62,37.0318745935337,26.115028549797607,1.0
63,37.470107865333816,26.768503246457982,1.0
64,37.8514108582822,27.46608750398999,1.0
65,38.2448099424726,28.18168047501186,1.0
66,38.68485241704147,28.912444050488034,1.0
67,39.120684834891236,29.661911337817976,1.0
68,39.53685277572032,30.37996526582011,1.0
69,39.860692203754134,31.188246170938058,1.0
70,40.19238676694012,31.93957547932418,1.0
71,40.50072030397187,32.734836741442564,1.0
72,40.8275993965344,33.48981724936856,1.0
73,41.13298195399069,34.272085384217796,1.0
74,41.38709331518095,35.08884525838448,1.0
75,41.65507147934896,35.88229466197382,1.0
76,41.955439305088184,36.70875508019331,1.0
77,42.17553247455885,37.573846145706476,1.0
78,42.40475284963727,38.416093511762575,1.0
79,42.568102747174855,39.24156167892958,1.0
80,42.798090490350376,40.11806062124659,1.0
81,43.00384700599664,40.972449145680116,1.0
82,43.120223090666265,41.85860373307516,1.0
83,43.23076772104782,42.77673241040782,1.0
84,43.33956167322141,43.71505095434642,1.0
85,43.50180497428087,44.56853600081424,1.0
86,43.64304547254185,45.471172028857836,1.0
87,43.768285197925046,46.40513234026029,1.0
88,43.84935480853531,47.35675163944191,1.0
89,43.907582327872134,48.26674492612186,1.0
90,43.95697953052333,49.19896117935836,1.0
91,44.02714473752935,50.149834456349595,1.0
92,44.055581462973315,51.13056217518337,1.0
93,44.1199748792839,52.09903179917453,1.0
94,44.08610681427006,53.031847798510206,1.0
95,44.073204256140905,53.98904964144011,1.0
96,44.10578593719707,54.938224580691134,1.0
97,44.06880104992305,55.89019190744518,1.0
98,44.08096814230567,56.79783408311667,1.0
99,44.00119469332524,57.75029397873362,1.0
100,43.992709802214186,58.75362549937404,1.0
101,43.93948344084114,59.6749518846352,1.0
102,43.87725211773996,60.653563021731756,1.0
103,43.78930760432767,61.62645103866604,1.0
104,43.69665987603153,62.567100630450625,1.0
105,43.60691608867008,63.576138534507834,1.0
106,43.48766911947574,64.57299664432873,1.0
107,43.353200154569606,65.58271491086106,1.0
108,43.25032143616744,66.53878847492405,1.0
109,43.128459097491586,67.49714091505754,1.0
