t,x,y,reward
0,4.4182292585108875,0.6709927119682586,0.0
1,3.9328859542225696,1.4247263502790268,0.0
2,3.525388094598208,2.2408583590487474,0.0
3,3.2554500750875714,3.073836173181028,0.0
4,3.1197727481081237,3.9274008244547622,0.0
5,3.12846823106496,4.80131489857374,0.0
6,3.1934259257526714,5.75246306443313,0.0
7,3.393858257635224,6.655228850859159,0.0
8,3.7089960660738077,7.477910636514166,0.0
9,4.061195629748037,8.32163319846279,0.0
10,4.504714601161627,9.113528119374187,0.0
11,5.111288919758305,9.041735597292863,0.0
12,5.671265346600624,8.990255678533039,0.0
13,6.23691035089899,8.906326566273355,0.0
14,6.85201094044735,8.852623420910486,0.0
15,7.465500051131739,8.813122703508615,0.0
16,8.075769591207814,8.783938274983035,0.0
17,8.715919126697198,8.735134930613263,0.0
18,9.274947433550446,8.697343029963887,0.0
19,9.897701415154415,8.669408262737639,0.0
20,10.525090973287682,8.58934909642511,0.0
21,11.108938183505071,8.533952062757068,0.0
22,11.71831708371574,8.491919428148229,0.0
23,12.354458970199012,8.394878806261103,0.0
24,12.962267779626181,8.299340631963695,0.0
25,13.573366319492976,8.251873603453488,0.0
26,14.194263066931743,8.197348991042414,0.0
27,14.76694207409009,8.175685834423863,0.0
28,15.385067398056853,8.07062571257378,0.0
29,16.017762381595876,8.044918467945479,0.0
30,16.61268387561704,7.966966143829039,0.0
31,17.235778311796285,7.924652525697462,0.0
32,17.835923481071365,7.863077026496865,0.0
33,18.400752682471182,7.8310498292632715,0.0
34,19.011881166609676,7.719695583447546,0.0
35,19.562371016710287,7.624413932699837,0.0
36,20.128722514352948,7.523576954815454,0.0
37,20.732360066067905,7.4577976927242915,0.0
38,21.34763253173652,7.39596486945307,0.0
39,21.985145894277526,7.318909835870114,0.0
40,22.56407054657618,7.1838163302818,0.0
41,23.14070678592048,7.110926985107193,0.0
42,23.721360700050365,6.994393722112244,0.0
43,24.325628057177834,6.871912192860882,0.0
44,24.883976762323147,6.7527224284441,0.0
45,25.536843036969582,6.654834224317168,0.0
46,26.136054992744643,6.505234952481128,0.0
47,26.74787294778027,6.412810074333365,0.0
48,27.31243102176074,6.227028898203704,0.0
49,27.87447352907596,6.040707010791007,0.0
50,28.47612475599088,5.885497255046872,0.0
51,29.093767985003993,5.679750115195103,0.0
52,29.70938119910547,5.5503148490719125,0.0
53,30.27974445186499,5.37261395781255,0.0
54,30.865915826433113,5.181419793640401,0.0
55,31.468653857274717,4.997779702757526,0.0
56,32.08981580672341,4.783685955196884,0.0
57,32.71110857591163,4.601739767527812,0.0
58,33.37097584753443,4.379164389079692,0.0
59,33.98385276988085,4.138060754188523,0.0
60,34.58551325419205,3.892985532010038,1.0
61,35.22678421374438,3.650740284552552,1.0
62,35.847408371539125,3.397035657654145,1.0
63,36.4413715925051,3.141591138635855,1.0
64,37.00788391243865,2.8156406351381564,1.0
65,37.64734973229742,2.5655710755548458,1.0
66,38.24441173189305,2.263537417672368,1.0
67,38.89236379407137,1.9765119470083106,1.0
68,39.50667118054847,1.6212489913528276,1.0
69,40.1484272013396,1.2940238951340302,1.0
70,40.6916197658838,0.9058328083510538,1.0
71,41.32248701156403,0.5141878275945493,1.0
72,41.9051956094489,0.161592166972785,1.0
73,42.4512890840072,-0.277894795964797,1.0
74,42.99664430368652,-0.7053863889835728,1.0
75,43.599396485002714,-1.1164490851897364,1.0
76,44.11864829027499,-1.5556763790005945,1.0
77,44.66537859261073,-2.0264686977913935,1.0
78,45.17704339751223,-2.5236547417240915,1.0
79,45.774148878461475,-3.065418733723576,1.0
80,46.33491671153724,-3.5814149715754384,1.0
81,46.82605255034575,-4.129012600881274,1.0
82,47.36184705818408,-4.664833752442205,1.0
83,47.86179708017151,-5.206415559202035,1.0
84,48.34327440135049,-5.726395191107834,1.0
85,48.85998812165104,-6.285526288961708,1.0
86,49.3677817585459,-6.890265299147437,1.0
87,49.82275442508264,-7.511940468775539,1.0
88,50.25134383544762,-8.100519496788857,1.0
89,50.71809688846186,-8.735724401097706,1.0
90,51.165498246489975,-9.418588072777633,1.0
91,51.65091558459676,-10.139877103934412,1.0
92,52.07503675040276,-10.787121102093009,1.0
93,52.46693231920402,-11.470296678608634,1.0
94,52.8882158889438,-12.228803266854813,1.0
95,53.236585408101554,-12.991199706337621,1.0
96,53.582674539197406,-13.689968482253976,1.0
97,53.936064829625145,-14.469319384073495,1.0
98,54.27174938060383,-15.252335978313448,1.0
99,54.585703480977145,-16.013862966745613,1.0
100,54.86538435445563,-16.831587289329665,1.0
101,55.133752039293775,-17.691934676203015,1.0
102,55.374535346702125,-18.525704838312585,1.0
103,55.610635076484286,-19.33799736141061,1.0
104,55.83479210878354,-20.135836646367945,1.0
105,56.012712163529436,-20.997445238232984,1.0
106,56.2052765852661,-21.847777611308057,1.0
107,56.36481989554584,-22.732751572311656,1.0
108,56.52126697604207,-23.62970766454307,1.0
109,56.66369161996282,-24.50609571356984,1.0
110,56.764735982555074,-25.42004725152725,1.0
111,56.88277941565405,-26.347104537891095,1.0
112,56.97850363274276,-27.278450349632546,1.0
113,57.03751350433768,-28.178024423957492,1.0
114,57.08195268569112,-29.14510845998874,1.0
115,57.05443545237375,-30.101425739072475,1.0
116,57.05791707937125,-31.02331845293705,1.0
117,56.990055327541306,-31.971881494644737,1.0
118,56.9276486127629,-32.90933602593202,1.0
119,56.88843039773356,-33.83276679500974,1.0
120,56.827480444963655,-34.737887111731446,1.0
121,56.694308512859294,-35.65494876237041,1.0
122,56.52177457007063,-36.59703023151966,1.0
