t,u1,u2,reward
0,0.9830935001373291,0.5511127710342407,0.0
1,0.9809271693229675,0.5220555067062378,0.0
2,0.9783410429954529,0.48688244819641113,0.0
3,0.9754021167755127,0.4544963240623474,0.0
4,0.9716519713401794,0.42531606554985046,0.0
5,0.9674673676490784,0.39673563838005066,0.0
6,0.9626884460449219,0.37274783849716187,0.0
7,0.9568864107131958,0.3516581058502197,0.0
8,0.9507235288619995,0.3321199119091034,0.0
9,0.9437970519065857,0.3153817653656006,0.0
10,-0.21110188961029053,0.1508699506521225,0.0
11,-0.2098710983991623,0.1513698548078537,0.0
12,-0.2086336612701416,0.151603102684021,0.0
13,-0.20719285309314728,0.1516730934381485,0.0
14,-0.2076290100812912,0.15060175955295563,0.0
15,-0.20824570953845978,0.1495644450187683,0.0
16,-0.20884492993354797,0.14854484796524048,0.0
17,-0.2094787359237671,0.14748935401439667,0.0
18,-0.21011103689670563,0.1463727355003357,0.0
19,-0.21037989854812622,0.14505520462989807,0.0
20,-0.21015553176403046,0.14428529143333435,0.0
21,-0.2097429484128952,0.14378605782985687,0.0
22,-0.209346741437912,0.1432419717311859,0.0
23,-0.20941269397735596,0.14365336298942566,0.0
24,-0.2096843719482422,0.14439693093299866,0.0
25,-0.20993469655513763,0.14521656930446625,0.0
26,-0.21017640829086304,0.14619015157222748,0.0
27,-0.21043749153614044,0.1471843272447586,0.0
28,-0.21070344746112823,0.14789444208145142,0.0
29,-0.2110075056552887,0.1487036794424057,0.0
30,-0.21131092309951782,0.14957745373249054,0.0
31,-0.21161982417106628,0.15021675825119019,0.0
32,-0.21192365884780884,0.15109503269195557,0.0
33,-0.21247714757919312,0.15189051628112793,0.0
34,-0.2132941633462906,0.1531660109758377,0.0
35,-0.21416588127613068,0.15454332530498505,0.0
36,-0.21495676040649414,0.15564382076263428,0.0
37,-0.21586646139621735,0.15704771876335144,0.0
38,-0.21709305047988892,0.15860426425933838,0.0
39,-0.21837404370307922,0.16006390750408173,0.0
40,-0.21965640783309937,0.16146224737167358,0.0
41,-0.2209063172340393,0.16291263699531555,0.0
42,-0.22214367985725403,0.16398289799690247,0.0
43,-0.22323854267597198,0.1650894731283188,0.0
44,-0.22409483790397644,0.16613636910915375,0.0
45,-0.22504156827926636,0.16716483235359192,0.0
46,-0.22592124342918396,0.1682273894548416,0.0
47,-0.2268170565366745,0.16878658533096313,0.0
48,-0.2275264412164688,0.16974836587905884,0.0
49,-0.2288365215063095,0.1713801473379135,0.0
50,-0.23043055832386017,0.1733136624097824,0.0
51,-0.2319851666688919,0.17538844048976898,0.0
52,-0.23377510905265808,0.17814405262470245,0.0
53,-0.23585161566734314,0.1812571883201599,0.0
54,-0.23778413236141205,0.18417386710643768,0.0
55,-0.24018725752830505,0.18759223818778992,0.0
56,-0.2430381327867508,0.19094747304916382,0.0
57,-0.24617694318294525,0.19473952054977417,0.0
58,-0.24928990006446838,0.19814178347587585,0.0
59,-0.2526618242263794,0.20214661955833435,0.0
60,-0.2563721835613251,0.2063649594783783,1.0
61,-0.2601390480995178,0.21016335487365723,1.0
62,-0.2639802098274231,0.2128325253725052,1.0
63,-0.26771339774131775,0.21560242772102356,1.0
64,-0.271070659160614,0.21833649277687073,1.0
65,-0.2744997441768646,0.2211858630180359,1.0
66,-0.2780280113220215,0.2240104377269745,1.0
67,-0.28160324692726135,0.22710873186588287,1.0
68,-0.28521955013275146,0.23009423911571503,1.0
69,-0.28904590010643005,0.23327648639678955,1.0
70,-0.2928584814071655,0.23630237579345703,1.0
71,-0.2967343330383301,0.23937439918518066,1.0
72,-0.30077022314071655,0.24254757165908813,1.0
73,-0.3047303259372711,0.2454339861869812,1.0
74,-0.308754563331604,0.2482406049966812,1.0
75,-0.31276485323905945,0.25128573179244995,1.0
76,-0.3168675899505615,0.2542165219783783,1.0
77,-0.32102563977241516,0.25706058740615845,1.0
78,-0.3252587914466858,0.26006880402565,1.0
79,-0.32955101132392883,0.2630815804004669,1.0
80,-0.33385515213012695,0.2661486864089966,1.0
81,-0.3383933901786804,0.2693839967250824,1.0
82,-0.34286653995513916,0.2724793255329132,1.0
83,-0.34742480516433716,0.27558600902557373,1.0
84,-0.35199418663978577,0.2787708342075348,1.0
85,-0.356636106967926,0.28186607360839844,1.0
86,-0.3613845109939575,0.28509217500686646,1.0
87,-0.36616775393486023,0.2882597744464874,1.0
88,-0.3711278438568115,0.2916135787963867,1.0
89,-0.3760807514190674,0.29482710361480713,1.0
90,-0.3809864819049835,0.29781219363212585,1.0
91,-0.3859025239944458,0.3010145425796509,1.0
92,-0.3908604681491852,0.30387669801712036,1.0
93,-0.39577844738960266,0.3066701292991638,1.0
