t,u1,u2,reward
0,0.8934133052825928,0.5839738845825195,0.0
1,0.8903205990791321,0.5833127498626709,0.0
2,0.8868182301521301,0.5824889540672302,0.0
3,0.8817982077598572,0.5835097432136536,0.0
4,0.8757569789886475,0.5892636179924011,0.0
5,0.8701991438865662,0.5940194725990295,0.0
6,0.8651538491249084,0.5997498035430908,0.0
7,0.8628383278846741,0.6058982610702515,0.0
8,0.8606868386268616,0.6116124987602234,0.0
9,0.8564391136169434,0.6157881021499634,0.0
10,0.8543321490287781,0.6183652877807617,0.0
11,0.8512572646141052,0.620596170425415,0.0
12,-0.06814133375883102,-0.061406224966049194,0.0
13,-0.06631609797477722,-0.05702417716383934,0.0
14,-0.06452551484107971,-0.05289687216281891,0.0
15,-0.0631815493106842,-0.04824476316571236,0.0
16,-0.06263090670108795,-0.0445561558008194,0.0
17,-0.06149379909038544,-0.04093616083264351,0.0
18,-0.06027970463037491,-0.03672734275460243,0.0
19,-0.05933613330125809,-0.0326945036649704,0.0
20,-0.05864843726158142,-0.02908898890018463,0.0
21,-0.05801147222518921,-0.025995170697569847,0.0
22,-0.057503294199705124,-0.022738942876458168,0.0
23,-0.057028837502002716,-0.0188114196062088,0.0
24,-0.056208282709121704,-0.015272424556314945,0.0
25,-0.05562526360154152,-0.011528383940458298,0.0
26,-0.05520975589752197,-0.008178167045116425,0.0
27,-0.05439765378832817,-0.005129638593643904,0.0
28,-0.05320418253540993,-0.0019666117150336504,0.0
29,-0.051838092505931854,0.002176612848415971,0.0
30,-0.05053744092583656,0.005527112167328596,0.0
31,-0.04941471666097641,0.009501800872385502,0.0
32,-0.04824850708246231,0.013115454465150833,0.0
33,-0.046821389347314835,0.0172591470181942,0.0
34,-0.04624555632472038,0.01900799758732319,0.0
35,-0.045783206820487976,0.020929867401719093,0.0
36,-0.04535647854208946,0.023122088983654976,0.0
37,-0.04485359787940979,0.025433408096432686,0.0
38,-0.04446498304605484,0.027649791911244392,0.0
39,-0.04434226080775261,0.029843194410204887,0.0
40,-0.04410701245069504,0.03199557960033417,0.0
41,-0.04356839135289192,0.033853549510240555,0.0
42,-0.043075717985630035,0.03618406131863594,0.0
43,-0.04211372137069702,0.038136571645736694,0.0
44,-0.041268352419137955,0.03976888209581375,0.0
45,-0.040541693568229675,0.041598089039325714,0.0
46,-0.04049922153353691,0.04355626180768013,0.0
47,-0.0405748188495636,0.04571165144443512,0.0
48,-0.040588099509477615,0.04772011935710907,0.0
49,-0.04047564044594765,0.04881769418716431,0.0
50,-0.04054689407348633,0.04892541095614433,0.0
51,-0.04071579501032829,0.04920215904712677,0.0
52,-0.04074029251933098,0.04873256757855415,0.0
53,-0.040787797421216965,0.04800216853618622,0.0
54,-0.04100470617413521,0.047501999884843826,0.0
55,-0.04136947914958,0.046761006116867065,0.0
56,-0.04225008934736252,0.04648180678486824,0.0
57,-0.043392304331064224,0.04619530960917473,0.0
58,-0.044758375734090805,0.04592480883002281,0.0
59,-0.04618041217327118,0.045690614730119705,0.0
60,-0.0473518930375576,0.04521774500608444,1.0
61,-0.04855269193649292,0.04486251622438431,1.0
62,-0.04988584294915199,0.04440951719880104,1.0
63,-0.05123399570584297,0.04406620189547539,1.0
64,-0.05276685953140259,0.04404823109507561,1.0
65,-0.05414270982146263,0.04398232325911522,1.0
66,-0.05563746765255928,0.04400118067860603,1.0
67,-0.057247575372457504,0.04436259716749191,1.0
68,-0.05868042632937431,0.04427112638950348,1.0
69,-0.06049906089901924,0.044718947261571884,1.0
70,-0.06204032897949219,0.04490004479885101,1.0
71,-0.06359419971704483,0.04508274793624878,1.0
72,-0.06509147584438324,0.04508787766098976,1.0
73,-0.06680068373680115,0.045280344784259796,1.0
74,-0.06837758421897888,0.045374948531389236,1.0
75,-0.0700342133641243,0.045601438730955124,1.0
76,-0.07180934399366379,0.04572083055973053,1.0
77,-0.07356097549200058,0.04589657112956047,1.0
78,-0.0755816176533699,0.0463443286716938,1.0
79,-0.07738834619522095,0.04664876312017441,1.0
80,-0.07915493845939636,0.04667956382036209,1.0
81,-0.0808873400092125,0.04687725007534027,1.0
82,-0.08227439224720001,0.04699919745326042,1.0
83,-0.08355223387479782,0.04695306345820427,1.0
84,-0.08426021784543991,0.04653066769242287,1.0
85,-0.08557480573654175,0.04660866782069206,1.0
86,-0.08658069372177124,0.04648849740624428,1.0
87,-0.08787529915571213,0.04639613255858421,1.0
88,-0.0891352966427803,0.04637046158313751,1.0
89,-0.09053786844015121,0.04658682644367218,1.0
90,-0.09160736203193665,0.04657207056879997,1.0
91,-0.09290666878223419,0.04664572328329086,1.0
92,-0.09411165118217468,0.0466974638402462,1.0
93,-0.09540441632270813,0.04672037810087204,1.0
94,-0.09653213620185852,0.04660063982009888,1.0
95,-0.09747719764709473,0.046552881598472595,1.0
96,-0.09881895035505295,0.04680030420422554,1.0
97,-0.09976723045110703,0.04676228389143944,1.0
98,-0.101111501455307,0.04707114398479462,1.0
99,-0.10237055271863937,0.0470537506043911,1.0
100,-0.1031196266412735,0.046101536601781845,1.0
101,-0.10391829162836075,0.04504735767841339,1.0
102,-0.10478217899799347,0.04438754916191101,1.0
103,-0.10543899983167648,0.04340537264943123,1.0
104,-0.10658199340105057,0.04295136407017708,1.0
105,-0.10725432634353638,0.04204210266470909,1.0
106,-0.1075969934463501,0.041563939303159714,1.0
107,-0.10803160071372986,0.041301727294921875,1.0
108,-0.10861614346504211,0.04102850332856178,1.0
109,-0.10922172665596008,0.04086482152342796,1.0
110,-0.10990157723426819,0.040738966315984726,1.0
111,-0.11044032126665115,0.04048682376742363,1.0
112,-0.1109243705868721,0.04027155414223671,1.0
113,-0.11175704747438431,0.04024708271026611,1.0
114,-0.11201216280460358,0.03994639962911606,1.0
115,-0.1129489317536354,0.04000464454293251,1.0
116,-0.11350598931312561,0.03981125354766846,1.0
117,-0.11417648941278458,0.03956236317753792,1.0
118,-0.11447437852621078,0.0391140878200531,1.0
119,-0.11463723331689835,0.03857739642262459,1.0
120,-0.11506196111440659,0.038546331226825714,1.0
121,-0.11517835408449173,0.03867539018392563,1.0
122,-0.11522839963436127,0.038696933537721634,1.0
123,-0.11489333212375641,0.0385783351957798,1.0
124,-0.11495498567819595,0.03871004283428192,1.0
125,-0.11485569924116135,0.038743119686841965,1.0
126,-0.11457949876785278,0.038646794855594635,1.0
127,-0.11448364704847336,0.038623567670583725,1.0
128,-0.11410389095544815,0.03847077488899231,1.0
129,-0.11367817223072052,0.03832543268799782,1.0
130,-0.1137513518333435,0.03843684867024422,1.0
131,-0.11372384428977966,0.03843531757593155,1.0
132,-0.1135338693857193,0.038415588438510895,1.0
133,-0.11322387307882309,0.038357485085725784,1.0
134,-0.11281513422727585,0.038189154118299484,1.0
135,-0.11276863515377045,0.03828037902712822,1.0
136,-0.11278655380010605,0.03831634297966957,1.0
137,-0.1125829666852951,0.0382997989654541,1.0
138,-0.1123986765742302,0.03823072835803032,1.0
139,-0.11246157437562943,0.038434259593486786,1.0
140,-0.11261747777462006,0.0386599600315094,1.0
141,-0.1128820851445198,0.0388948954641819,1.0
142,-0.11278536170721054,0.03902968019247055,1.0
143,-0.11281819641590118,0.03919484466314316,1.0
144,-0.11296096444129944,0.03941410407423973,1.0
145,-0.11314214766025543,0.03963392600417137,1.0
146,-0.11348307132720947,0.03991493210196495,1.0
147,-0.11361835151910782,0.040135473012924194,1.0
148,-0.11377529054880142,0.04037328436970711,1.0
149,-0.11404547840356827,0.0406353659927845,1.0
