t,x,y
0,6.798045910391749,0.7667898592960883
1,6.825365913812258,1.5328905986093329
2,6.8200188304612865,2.320704269777278
3,6.816309389671679,3.1234956220504717
4,6.752542676958896,3.9232020155996965
5,6.675624003524305,4.708625780504169
6,6.632263669975375,5.445803000766024
7,6.522684463494668,6.187064702556312
8,6.387333783588376,6.885579041049244
9,6.199317917310307,7.627166045909036
10,6.058495463790257,8.324273904651482
11,5.844158527892781,9.089123807216925
12,6.366283096254161,8.967996170600074
13,6.908957040287241,8.804300519257975
14,7.42190874811363,8.648232235712431
15,7.992955082568644,8.482907794515691
16,8.531545862780177,8.389720111616855
17,9.097316387649267,8.26896257433681
18,9.664238674876753,8.133393544476407
19,10.234646374234828,8.04404511630715
20,10.784793927202003,7.941390319992394
21,11.277256732184316,7.776839015826137
22,11.828928496669723,7.6667240573769595
23,12.346120177674813,7.5771315911935435
24,12.904366795103583,7.443520723115968
25,13.42071627953129,7.290249525457535
26,13.945911406721805,7.120428618008042
27,14.434730050077139,6.972413627211401
28,14.974785256697526,6.804862096912166
29,15.56006380473627,6.69547163335859
30,16.052953521827504,6.562635497872903
31,16.602185314551505,6.362310693347641
32,17.124438603098454,6.172072315497028
33,17.667015581012546,6.010562256629564
34,18.220097929948494,5.868837833909319
35,18.71766251585033,5.667474900807972
36,19.24373380779747,5.477406324329106
37,19.801623120930515,5.338888793714021
38,20.335875771238207,5.153385079869033
39,20.870824728435753,5.0053567851942935
40,21.41567115085208,4.786061485757567
41,21.943583780433958,4.636598592732558
42,22.517902861158884,4.464179777743554
43,23.02744197695661,4.3188175252341265
44,23.53741136398002,4.182029714551877
45,24.091893834970328,4.025498094463196
46,24.61155791898416,3.884005397790172
47,25.17124391570982,3.6806422291932543
48,25.678520440701725,3.4885512135850774
49,26.234863753163864,3.336977682944177
50,26.800549314198097,3.132146636319437
51,27.358660627503635,2.9660207119738273
52,27.910367718351768,2.8323340101062233
53,28.454331558398756,2.662372607691875
54,29.023971154305315,2.522844792500779
55,29.528216800313118,2.3071775135087536
56,30.101349124223926,2.1042420368653705
57,30.640162846524273,1.9584719591581186
58,31.149068584501347,1.8005164153156736
59,31.65776521561281,1.671158646600158
