t,u1,u2
0,0.8299860954284668,0.4831065237522125
1,0.8224605321884155,0.4576452076435089
2,0.8144888877868652,0.4371625781059265
3,0.8050344586372375,0.4198765456676483
4,0.794201135635376,0.40542370080947876
5,0.7822203040122986,0.3910966217517853
6,0.769277036190033,0.38031676411628723
7,0.7551680207252502,0.37099549174308777
8,0.7380049228668213,0.36346060037612915
9,0.7239099144935608,0.35556572675704956
10,0.7083029747009277,0.35086068511009216
11,0.6923592686653137,0.3433747887611389
12,-0.2941470146179199,0.19563065469264984
13,-0.2909333109855652,0.1946755349636078
14,-0.2875453233718872,0.19374734163284302
15,-0.2843414545059204,0.1928475946187973
16,-0.28082865476608276,0.19191820919513702
17,-0.2773500978946686,0.19105413556098938
18,-0.273455947637558,0.19003769755363464
19,-0.2695156931877136,0.18916314840316772
20,-0.2658146023750305,0.18828646838665009
21,-0.26365330815315247,0.18780066072940826
22,-0.26123905181884766,0.1872611939907074
23,-0.25855129957199097,0.1867777556180954
24,-0.2564016282558441,0.1858149617910385
25,-0.2546662986278534,0.18489031493663788
26,-0.2526336908340454,0.18383774161338806
27,-0.25074318051338196,0.18284523487091064
28,-0.24878881871700287,0.18206162750720978
29,-0.24765904247760773,0.18150940537452698
30,-0.24717368185520172,0.18167826533317566
31,-0.2479623556137085,0.1825840175151825
32,-0.24862095713615417,0.18341828882694244
33,-0.2493952065706253,0.18426813185214996
34,-0.2501351237297058,0.18520008027553558
35,-0.2509016692638397,0.1861661672592163
36,-0.25186648964881897,0.1870592087507248
37,-0.2528659403324127,0.18801920115947723
38,-0.253857284784317,0.1891043782234192
39,-0.2539549171924591,0.18957187235355377
40,-0.2536613643169403,0.18981003761291504
41,-0.2537808120250702,0.19017545878887177
42,-0.2534560561180115,0.19057752192020416
43,-0.25324299931526184,0.19092024862766266
44,-0.25298136472702026,0.19140657782554626
45,-0.25301459431648254,0.19184744358062744
46,-0.25279372930526733,0.1922496110200882
47,-0.25255757570266724,0.19287864863872528
48,-0.2522865831851959,0.19347929954528809
49,-0.2523398995399475,0.19407303631305695
50,-0.2522537112236023,0.19469335675239563
51,-0.2522583603858948,0.1955365687608719
52,-0.25253331661224365,0.19660234451293945
53,-0.2528822720050812,0.19813916087150574
54,-0.2532995641231537,0.19966654479503632
55,-0.25349271297454834,0.20119695365428925
56,-0.253539502620697,0.20286151766777039
57,-0.2553526759147644,0.20368964970111847
58,-0.25714215636253357,0.20451074838638306
59,-0.2588662803173065,0.20536428689956665
60,-0.2606438100337982,0.20633664727210999
61,-0.2627018094062805,0.20723868906497955
62,-0.26485103368759155,0.20817027986049652
63,-0.2667675018310547,0.20917479693889618
64,-0.2688843905925751,0.21010294556617737
65,-0.2710728645324707,0.21121449768543243
66,-0.27306535840034485,0.21183080971240997
67,-0.2747584283351898,0.21205028891563416
68,-0.27674442529678345,0.21251876652240753
69,-0.278319388628006,0.21263957023620605
70,-0.2789384126663208,0.21197566390037537
71,-0.27959221601486206,0.21182413399219513
72,-0.2801896631717682,0.21188050508499146
73,-0.2808537185192108,0.21051445603370667
74,-0.2815416753292084,0.2092946171760559
75,-0.2822714149951935,0.20808780193328857
76,-0.28304561972618103,0.20685327053070068
77,-0.28386637568473816,0.2054648995399475
78,-0.2849119305610657,0.20466651022434235
79,-0.28594106435775757,0.20416010916233063
80,-0.28697967529296875,0.20327024161815643
81,-0.28798654675483704,0.20282553136348724
82,-0.2890608012676239,0.2023191750049591
83,-0.29017460346221924,0.20169219374656677
84,-0.2911420464515686,0.20129536092281342
85,-0.29217568039894104,0.20057949423789978
86,-0.2932165861129761,0.20021770894527435
87,-0.2942093014717102,0.1998271942138672
88,-0.29523128271102905,0.1993810385465622
89,-0.2962478697299957,0.19917255640029907
90,-0.29726511240005493,0.19893434643745422
91,-0.2983222007751465,0.19862864911556244
92,-0.2998890280723572,0.19854222238063812
93,-0.30227673053741455,0.1990625113248825
94,-0.30478397011756897,0.1994636356830597
95,-0.3071368634700775,0.20009110867977142
96,-0.3097068965435028,0.20052088797092438
97,-0.31220313906669617,0.2011222243309021
98,-0.31460389494895935,0.2018926590681076
99,-0.31710803508758545,0.20260393619537354
100,-0.3196891248226166,0.20327173173427582
101,-0.32229307293891907,0.20392094552516937
102,-0.3249632716178894,0.2045343965291977
103,-0.32762110233306885,0.2052527666091919
104,-0.33031049370765686,0.20599213242530823
105,-0.3329838216304779,0.20680664479732513
106,-0.33567914366722107,0.2076457142829895
107,-0.33832502365112305,0.20867548882961273
108,-0.34113261103630066,0.20949393510818481
109,-0.3440392315387726,0.21024343371391296
110,-0.34711259603500366,0.21123860776424408
111,-0.3503141403198242,0.2128557413816452
112,-0.35366326570510864,0.21445825695991516
113,-0.35709550976753235,0.21594345569610596
114,-0.36050036549568176,0.21758003532886505
115,-0.36386287212371826,0.21944782137870789
116,-0.3673626780509949,0.2211543768644333
