t,x,y
0,0.8593527098671101,0.9541123713117121
1,0.8538122236409781,1.9342355490843333
2,0.8928284791369536,2.869455178835806
3,1.0500694481204946,3.838151244288042
4,1.330979027452746,4.751726075426227
5,1.7369744676513632,5.556924412922526
6,2.2278326938582804,6.401919588657913
7,2.742814632386612,7.144765847470194
8,3.3409965854253825,7.865611394995577
9,3.903771102359855,8.584168262586916
10,4.491753609238673,9.235931134701982
11,5.003773936015984,9.17148685938235
12,5.5305426914216245,9.077871590207183
13,5.973813397633336,9.040765731881804
14,6.431270434681694,8.991371124731907
15,6.879604746881025,8.947239340408451
16,7.358716718585442,8.920265467229301
17,7.892388604793615,8.819221236193842
18,8.376048516822147,8.800999026077598
19,8.91261522799469,8.762351753694947
20,9.414378405238931,8.679690410358253
21,9.930837704647328,8.617209724638956
22,10.434384526207111,8.553778588366765
23,10.937808980026444,8.459366876879425
24,11.464931664325464,8.367551537294645
25,11.998378559475473,8.31063178469557
26,12.560846362292262,8.295624591997322
27,13.043423246620076,8.211717667320574
28,13.592022765303716,8.144890724908077
29,14.12035055848162,8.124141456833119
30,14.622414566776275,8.050334996612145
31,15.135961218280894,7.9656788162122645
32,15.64143308092347,7.890020919114366
33,16.13150174761852,7.893775153192498
34,16.67688218932234,7.858315434760242
35,17.20998985963143,7.785552309696364
36,17.741306948174255,7.714053194541056
37,18.278209687316135,7.694684594256005
38,18.785185201637987,7.633436012765294
39,19.34128451422248,7.581986277114447
40,19.894255278021564,7.555503062024157
41,20.432040821410148,7.566250212738243
42,20.969737077646975,7.522788383114965
43,21.463094506567312,7.55491879162217
44,21.999242301230577,7.5645893485094
45,22.50041580544297,7.532535043590507
46,23.009725423044056,7.589654723366479
47,23.54643363393634,7.623603049181609
48,24.122833224327383,7.6385941294556705
49,24.620292811763484,7.636715228213871
50,25.131002183884718,7.664589116624783
51,25.680205820806258,7.702978953015298
52,26.25201840439266,7.70533277386389
53,26.8288208025109,7.715200936518694
54,27.380462435330443,7.725157612979455
55,27.927741922883712,7.73833140129127
56,28.45865756311864,7.834844644763508
57,28.992564613413506,7.8751067107710755
58,29.552943094757296,7.933674321340654
59,30.056939417546285,7.988963769020354
60,30.626443532628645,8.086285368245813
61,31.16645104114745,8.17787119831757
62,31.71634754243704,8.223256612662299
63,32.2175402598776,8.331822161385904
64,32.746026314589855,8.368992433839855
65,33.23733617384017,8.433841685188463
66,33.76826285458517,8.526611880999035
67,34.33268227096988,8.664835784791412
68,34.82397049914788,8.806560619343832
69,35.30762712380379,8.89858307808186
70,35.78791325381529,9.002831382614495
71,36.338287549495966,9.156171698575786
72,36.84748383076827,9.299920377429371
73,37.40231505752801,9.439959352342596
74,37.96010949862979,9.543823704882964
75,38.47390496463303,9.674058050627933
76,38.99324091661455,9.843600261069737
77,39.54569108812644,10.000143904557412
78,40.04538281500619,10.105990467321199
79,40.59513992722191,10.253766537899573
80,41.09782488596314,10.369558346282767
81,41.60765997021897,10.526827147960496
82,42.09066578098115,10.663227018112801
83,42.60422171549686,10.786988231168483
84,43.155173451171066,10.959122805990502
85,43.6975529263892,11.065711694792574
86,44.20670624279835,11.246227684178383
87,44.729051386361284,11.394133234854959
88,45.29901173032876,11.53731448726493
89,45.85544143965688,11.73136744505115
90,46.351528747783014,11.917383534673904
91,46.85072704000985,12.070771721003108
92,47.34553456090431,12.186352385592503
93,47.8872184268924,12.333588682467706
94,48.39045349072139,12.504281344015942
95,48.86924437855187,12.717293817086276
96,49.40398623226607,12.848012065125005
97,49.885603285108566,13.003094413256084
98,50.456743003789114,13.212450987318427
99,51.00135725229402,13.423805389118844
100,51.57418937411847,13.586932204562485
101,52.09568409326663,13.793079838346216
102,52.5969744286387,13.98722960034683
103,53.12499699769638,14.127040135829699
104,53.694806678537574,14.265709259350546
105,54.17912989511197,14.451496439393164
106,54.70404796263155,14.664506278889744
107,55.24116545042125,14.800766587439403
108,55.75923522887257,15.02071104192621
109,56.301501980334564,15.172672872827873
110,56.829021679021224,15.305984732278437
111,57.38995973212348,15.525267105656933
112,57.956149631568564,15.70710964653223
113,58.51451108865686,15.851128326248043
114,59.059253487676024,16.0399841118006
115,59.591155701861574,16.18621818472302
116,60.1286925269349,16.3512644767439
117,60.70852715581205,16.509143943067212
118,61.237937102937636,16.665686012728198
119,61.76795095621794,16.870323379555654
120,62.32433741336211,17.043925766966158
121,62.81941968140545,17.239648206691484
122,63.35370781480576,17.38449068282708
123,63.940390550763546,17.507017798660318
124,64.43830792689457,17.650907870262017
125,64.98969334870877,17.849560338875655
126,65.58126190302545,17.996209147521803
127,66.17169457224747,18.137584561675826
128,66.713158276404,18.296398399110917
129,67.22032274477421,18.48793306602713
130,67.78622147984495,18.638132419532795
131,68.37668306433018,18.805067678929056
132,68.88591042116262,18.968583796816485
133,69.39342694931193,19.073121285097056
134,69.89916177353628,19.201817726691555
135,70.4401897899429,19.30855887026535
136,71.01733638665876,19.408090506442235
137,71.58384551536251,19.540081305144174
138,72.10237686566624,19.65114851722089
139,72.65093847077895,19.778724979415106
140,73.16441958931453,19.917459588363474
141,73.69884247426886,20.05172421448896
142,74.22927763745906,20.18829599485347
143,74.74761708037843,20.284587368610797
144,75.29753472135592,20.422821054064862
145,75.84484776354077,20.550865082411693
146,76.44907511361662,20.705581706701782
147,77.0106789688406,20.84302286714294
148,77.5578632369941,20.9964561450464
149,78.12475976447442,21.16718730775045
