t,x,y,reward
0,0.9386596083641052,0.5917947292327881,0.0
1,0.9372052550315857,0.5464855432510376,0.0
2,0.9351803660392761,0.49990424513816833,0.0
3,0.9322753548622131,0.45558077096939087,0.0
4,0.9281944036483765,0.41319918632507324,0.0
5,0.9226279854774475,0.3767925798892975,0.0
6,0.9162799119949341,0.3464025557041168,0.0
7,0.9087843894958496,0.3199712336063385,0.0
8,0.9000790119171143,0.2981119155883789,0.0
9,0.8908179402351379,0.2785240113735199,0.0
10,0.8800410032272339,0.2658722698688507,0.0
11,0.38035696744918823,0.12008792906999588,0.0
12,0.37769874930381775,0.12386137247085571,0.0
13,0.3757392466068268,0.1264156699180603,0.0
14,0.37436121702194214,0.1290869414806366,0.0
15,0.37359994649887085,0.13291072845458984,0.0
16,0.37263810634613037,0.13705246150493622,0.0
17,0.3721452057361603,0.14124898612499237,0.0
18,0.37155571579933167,0.14546114206314087,0.0
19,0.37127456068992615,0.14955955743789673,0.0
20,0.37147319316864014,0.15346696972846985,0.0
21,0.3718605041503906,0.15625979006290436,0.0
22,0.3721924424171448,0.1594628393650055,0.0
23,0.37313780188560486,0.16289089620113373,0.0
24,0.37289872765541077,0.16896869242191315,0.0
25,0.37331482768058777,0.17642468214035034,0.0
26,0.3744032084941864,0.18278756737709045,0.0
27,0.3755030035972595,0.18940337002277374,0.0
28,0.3757912814617157,0.19374893605709076,0.0
29,0.37586408853530884,0.19743990898132324,0.0
30,0.3762063980102539,0.20125244557857513,0.0
31,0.3771483302116394,0.20495474338531494,0.0
32,0.3775031268596649,0.209542378783226,0.0
33,0.37810060381889343,0.21421955525875092,0.0
34,0.37907615303993225,0.2189178168773651,0.0
35,0.3800744414329529,0.22377362847328186,0.0
36,0.3823341131210327,0.2291201800107956,0.0
37,0.3849346339702606,0.23453029990196228,0.0
38,0.38840925693511963,0.24005410075187683,0.0
39,0.393161803483963,0.24579033255577087,0.0
40,0.39898940920829773,0.25231319665908813,0.0
41,0.4051586389541626,0.2587858736515045,0.0
42,0.4114823043346405,0.26541954278945923,0.0
43,0.41770240664482117,0.2726207673549652,0.0
44,0.42330703139305115,0.2814200222492218,0.0
45,0.4292815327644348,0.29029881954193115,0.0
46,0.43599995970726013,0.2989766299724579,0.0
47,0.44275858998298645,0.30812913179397583,0.0
48,0.4500271677970886,0.31726765632629395,0.0
49,0.45775532722473145,0.3262028098106384,0.0
50,0.46544790267944336,0.3355556130409241,0.0
51,0.4738917648792267,0.3448933959007263,0.0
52,0.48256367444992065,0.3544418215751648,0.0
53,0.4915039539337158,0.36412513256073,0.0
54,0.5008001923561096,0.37448304891586304,0.0
55,0.5102463364601135,0.3849877119064331,0.0
56,0.5203399062156677,0.39569205045700073,0.0
57,0.5306198596954346,0.4061819612979889,0.0
58,0.5412188768386841,0.4168073534965515,0.0
59,0.5518949627876282,0.42786189913749695,0.0
60,0.5623093843460083,0.43952134251594543,1.0
