t,u1,u2,reward
0,0.6554433703422546,0.6953930854797363,0.0
1,0.6371037364006042,0.6687684655189514,0.0
2,0.6272270083427429,0.6368393898010254,0.0
3,0.6163578629493713,0.6023631691932678,0.0
4,0.6040374040603638,0.5654518008232117,0.0
5,0.5933839082717896,0.5312495231628418,0.0
6,0.583259642124176,0.4977976977825165,0.0
7,0.5739005208015442,0.4661353826522827,0.0
8,0.56327885389328,0.43023279309272766,0.0
9,0.5537109971046448,0.39591920375823975,0.0
10,0.5454371571540833,0.36416324973106384,0.0
11,0.5373997688293457,0.33205628395080566,0.0
12,0.5286661982536316,0.2999977767467499,0.0
13,0.04879214987158775,0.05268128961324692,0.0
14,0.04535171762108803,0.05392703786492348,0.0
15,0.04163298010826111,0.055277127772569656,0.0
16,0.038582123816013336,0.05642520263791084,0.0
17,0.03574663773179054,0.05750327929854393,0.0
18,0.033096350729465485,0.05849656090140343,0.0
19,0.029639558866620064,0.05997209995985031,0.0
20,0.026270143687725067,0.061401039361953735,0.0
21,0.02323141321539879,0.06243625283241272,0.0
22,0.02069617249071598,0.06211232766509056,0.0
23,0.01808452606201172,0.061689212918281555,0.0
24,0.014935688115656376,0.06160173937678337,0.0
25,0.010732436552643776,0.06199250742793083,0.0
26,0.006613339763134718,0.06231154128909111,0.0
27,0.002501592505723238,0.06273726373910904,0.0
28,-0.0016022366471588612,0.06313717365264893,0.0
29,-0.005450807511806488,0.06341374665498734,0.0
30,-0.009369462728500366,0.06384686380624771,0.0
31,-0.0128364572301507,0.0638241171836853,0.0
32,-0.015550795942544937,0.0626252219080925,0.0
33,-0.017777470871806145,0.06212972477078438,0.0
34,-0.01997123844921589,0.06197709962725639,0.0
35,-0.022340798750519753,0.06189597770571709,0.0
36,-0.024604087695479393,0.06188267841935158,0.0
37,-0.027038902044296265,0.061871062964200974,0.0
38,-0.029564756900072098,0.06189112365245819,0.0
39,-0.032453395426273346,0.06220158189535141,0.0
40,-0.035592786967754364,0.06249693036079407,0.0
41,-0.038697436451911926,0.06286207586526871,0.0
42,-0.04182591289281845,0.06318005919456482,0.0
43,-0.04450602829456329,0.06333919614553452,0.0
44,-0.047352273017168045,0.06336244940757751,0.0
45,-0.050152212381362915,0.06335765868425369,0.0
46,-0.0532476082444191,0.06344123184680939,0.0
47,-0.05634040758013725,0.06345058977603912,0.0
48,-0.05979682877659798,0.06250321120023727,0.0
49,-0.0632166936993599,0.06034546345472336,0.0
50,-0.06734848022460938,0.058311525732278824,0.0
51,-0.07254187017679214,0.05765509977936745,0.0
52,-0.07725885510444641,0.056665681302547455,0.0
53,-0.08195900171995163,0.055179186165332794,0.0
54,-0.08664033561944962,0.05373954400420189,0.0
55,-0.09196920692920685,0.05216076597571373,0.0
56,-0.09702153503894806,0.05058618262410164,0.0
57,-0.10193253308534622,0.048988521099090576,0.0
58,-0.10708317160606384,0.04724228009581566,0.0
59,-0.11350401490926743,0.0448002927005291,0.0
60,-0.11954495310783386,0.04227378964424133,1.0
61,-0.12499862164258957,0.03993894159793854,1.0
62,-0.1307651847600937,0.037492163479328156,1.0
63,-0.1364751011133194,0.03521899878978729,1.0
64,-0.14182433485984802,0.0327276773750782,1.0
65,-0.1467437744140625,0.031037990003824234,1.0
66,-0.1499599665403366,0.029154444113373756,1.0
67,-0.1528504341840744,0.027336260303854942,1.0
68,-0.15549315512180328,0.025670085102319717,1.0
69,-0.15866035223007202,0.023997697979211807,1.0
70,-0.16172149777412415,0.022422846406698227,1.0
71,-0.16488182544708252,0.020802320912480354,1.0
72,-0.16749873757362366,0.018893426284193993,1.0
73,-0.17074084281921387,0.01708286814391613,1.0
74,-0.17400787770748138,0.015379639342427254,1.0
75,-0.17685221135616302,0.013587640598416328,1.0
76,-0.17998696863651276,0.01195443794131279,1.0
77,-0.1826518476009369,0.010297571308910847,1.0
78,-0.18567365407943726,0.008779875934123993,1.0
79,-0.18850795924663544,0.007007942534983158,1.0
80,-0.19040203094482422,0.006643614731729031,1.0
81,-0.19245311617851257,0.0062996079213917255,1.0
82,-0.19405262172222137,0.005906535312533379,1.0
83,-0.19604341685771942,0.005482201464474201,1.0
84,-0.197826087474823,0.005075388588011265,1.0
85,-0.19977086782455444,0.004681277554482222,1.0
86,-0.20181013643741608,0.004570832476019859,1.0
87,-0.20413626730442047,0.005230282433331013,1.0
88,-0.20675717294216156,0.005764621775597334,1.0
