t,x,y,reward
0,9.888892681662087,0.9859935027546004,0.0
1,9.722567902907672,1.9693215161482163,0.0
2,9.494851913789748,2.9075334366797483,0.0
3,9.184299644883835,3.8465309338019154,0.0
4,8.837143819174509,4.786969663725292,0.0
5,8.40420671678976,5.644542937800004,0.0
6,7.882464611309186,6.438815090690045,0.0
7,7.343627088852667,7.1998918859164265,0.0
8,6.722885588057345,8.016905803627184,0.0
9,6.064643895785391,8.800155428449644,0.0
10,5.458572487343499,9.545230764452475,0.0
11,5.913724215072923,9.321015576603985,0.0
12,6.387582028562256,9.138728088423345,0.0
13,6.838587427112502,8.943509988159205,0.0
14,7.2787238371048435,8.76608688564544,0.0
15,7.681823501022272,8.600912691777303,0.0
16,8.116389685062076,8.359097411974696,0.0
17,8.587470142787408,8.098743777941046,0.0
18,9.046906639661199,7.859675183820997,0.0
19,9.52626317023996,7.625023981446871,0.0
20,9.95211871052179,7.350341810105711,0.0
21,10.367039742677347,7.143534134500194,0.0
22,10.839823312586287,6.878476872954637,0.0
23,11.219414431265252,6.663713128381644,0.0
24,11.651800388551322,6.420438085272705,0.0
25,12.063160435063304,6.136241717579809,0.0
26,12.488149773311333,5.878417186951857,0.0
27,12.887288680203643,5.585410502558397,0.0
28,13.278798633160735,5.271102614549366,0.0
29,13.676470055962572,5.007501078656497,0.0
30,14.079609476364636,4.7172695937822064,0.0
31,14.445177511805046,4.373515393143574,0.0
32,14.785762677340577,4.029220820371295,0.0
33,15.177275228603259,3.7134804836461366,0.0
34,15.565422585634572,3.37518424403958,0.0
35,15.912376316166295,3.0761898783458914,0.0
36,16.296728143941994,2.746571657703148,0.0
37,16.690770417802433,2.3799961260514007,0.0
38,17.096001042143385,2.05574121510142,0.0
39,17.437916480450827,1.6574940320493408,0.0
40,17.757833007233543,1.2349427506042139,0.0
41,18.093742574369756,0.8680108646462833,0.0
42,18.41763913541303,0.47056801654910557,0.0
43,18.720462099330096,0.06817876738332619,0.0
44,19.04419448975996,-0.31285124148779286,0.0
45,19.32847517809406,-0.7361674941784727,0.0
46,19.68236490168451,-1.1917858539592232,0.0
47,20.009019937330194,-1.6359616121381562,0.0
48,20.31499411276471,-2.0318648237017416,0.0
49,20.634483541478204,-2.5019974934084503,0.0
50,20.955151356086166,-2.970467401233143,0.0
51,21.28479574281202,-3.4655415217276397,0.0
52,21.630119543241015,-3.939623004833016,0.0
53,21.955364528318103,-4.449574213124973,0.0
54,22.219729632681254,-4.901513790824105,0.0
55,22.49526750907627,-5.369233684042461,0.0
56,22.76507133492168,-5.836324235552636,0.0
57,23.036101753933192,-6.363190209057222,0.0
58,23.34894740109927,-6.838565838366429,0.0
59,23.564584294950574,-7.365187233006339,0.0
60,23.825478680178705,-7.900372608475772,1.0
61,24.057857510084535,-8.440434715401077,1.0
62,24.342314622718987,-8.952556675281437,1.0
63,24.57808285153594,-9.493511904799837,1.0
64,24.832752952453916,-10.037681260336505,1.0
65,25.05254471066279,-10.5591430669771,1.0
66,25.316725532740108,-11.075198645777483,1.0
67,25.573216229456275,-11.629722157645286,1.0
68,25.755721483053286,-12.219078381634628,1.0
69,25.991517422077152,-12.776799921754773,1.0
70,26.206491940205048,-13.334348062145425,1.0
71,26.402434312679695,-13.960974800223479,1.0
72,26.576762327142198,-14.543709101552915,1.0
73,26.74133320903674,-15.14224152846609,1.0
74,26.96690367176625,-15.739688290698831,1.0
75,27.138656855922285,-16.372469366057203,1.0
76,27.275976981384872,-16.969473057838343,1.0
77,27.40955332725036,-17.650718239977184,1.0
78,27.5512103521519,-18.31327864678047,1.0
79,27.68593895785941,-19.018965999525523,1.0
80,27.768831116084062,-19.67230331830048,1.0
81,27.917487712273523,-20.324388620306927,1.0
82,27.985797811480815,-21.006497146860895,1.0
83,28.04800392769332,-21.66073035325053,1.0
84,28.124906729770718,-22.325776269097666,1.0
85,28.18142805239304,-23.061352680811627,1.0
86,28.2585575892127,-23.808500034679987,1.0
87,28.30893290077754,-24.505189167137118,1.0
88,28.34818053105988,-25.24169509096243,1.0
89,28.3577030649845,-26.016207407145405,1.0
90,28.309946280843555,-26.726346383913786,1.0
91,28.276142177826113,-27.455099198867675,1.0
92,28.21180656739609,-28.21803480713617,1.0
93,28.195123007147235,-28.94611077840146,1.0
94,28.134536749695567,-29.68794679990689,1.0
95,28.062071170763378,-30.488666790856847,1.0
96,27.987046747924403,-31.26369039853075,1.0
97,27.86187941493598,-32.08334822744686,1.0
98,27.69834925000488,-32.8885475987912,1.0
99,27.56929646591738,-33.70297650982703,1.0
100,27.39209599886232,-34.50405321088237,1.0
101,27.21690555930827,-35.330184068239724,1.0
102,26.974787634964652,-36.17044569233961,1.0
103,26.73975420164123,-36.99487824739637,1.0
104,26.513048202119112,-37.77358895913342,1.0
105,26.261412069406784,-38.557046938419084,1.0
106,26.022235866584094,-39.390742192075976,1.0
107,25.72710784723045,-40.22199251994944,1.0
108,25.464823153381683,-41.02348872195727,1.0
109,25.18110080186417,-41.816180177151985,1.0
110,24.879644638417517,-42.590571053371896,1.0
111,24.520678292236422,-43.39476746520566,1.0
112,24.11319568207886,-44.172013942118795,1.0
113,23.72794678802406,-45.00892515205608,1.0
