t,x,y
0,3.729259839321179,0.7758406189458094
1,3.510225958869853,1.5464790670949309
2,3.331706699435677,2.356041826952587
3,3.2432706868394154,3.1522644971768115
4,3.175689509622003,3.8873013864339927
5,3.148732573699079,4.69896550201721
6,3.2331211216582605,5.490068906275156
7,3.309730027297714,6.205214098647515
8,3.5013075098635222,6.939807422907024
9,3.7717656387442435,7.636721075657961
10,4.0800184046277375,8.381023489435307
11,4.360395336513665,9.037906629846958
12,4.669488998755031,9.051641226208018
13,4.958374233990827,9.136454420365249
14,5.303397228221842,9.22568015457038
15,5.668719574533747,9.32659203651188
16,5.992188996284054,9.35877828184095
17,6.33593972720173,9.463307714033666
18,6.641732593160498,9.544518438345195
19,6.953207829454529,9.62371113081099
20,7.2242632999470295,9.722047630596068
21,7.54261824177363,9.757998093204817
22,7.885212031951825,9.844927462041547
23,8.221543067208446,9.956335382702292
24,8.558090015473642,10.05193300847872
25,8.821885528456436,10.117357972704172
26,9.10307290012472,10.251169464642304
27,9.39906811166239,10.366794039939332
28,9.730837729181292,10.420693475850468
29,10.034453751695754,10.553628815303364
30,10.30916975701744,10.671841429795757
31,10.659085720943194,10.733896253067702
32,10.967822336081719,10.829242634542705
33,11.243791089964434,10.897236446004843
34,11.504101993120756,11.012111056252596
35,11.786114669949043,11.072088902657931
36,12.044984667203817,11.129558832622646
37,12.309329760320466,11.214310909733795
38,12.585212332713642,11.297080105705279
39,12.924521713962971,11.383807557489943
40,13.211273268110919,11.497741038173066
41,13.521512753121428,11.63917965346874
42,13.780169291245125,11.74608570100243
43,14.115943938122449,11.867236815934074
44,14.402515934261492,11.995780180467241
45,14.653767419168947,12.064211364092793
46,14.942083346180901,12.199692332395536
47,15.18938140357963,12.28900674872164
48,15.480914667847129,12.43460139734515
49,15.760431929765478,12.506103963751126
50,16.030650916862694,12.609739092450992
51,16.32188661359727,12.73015930231882
52,16.65321710257913,12.821534351445488
53,16.97415802624698,12.928160400288709
54,17.246693750320954,13.069938868308252
55,17.5344600960734,13.168924112603097
56,17.784034912852714,13.236967219710829
57,18.08986938263602,13.375682998249511
58,18.32756457327681,13.489390504930803
59,18.58661566534138,13.613155465808843
60,18.890202996525787,13.706402273786386
61,19.21993192901526,13.781461593351406
62,19.46260496418686,13.903958788983077
63,19.734565731160078,14.030934180104971
64,20.034080629007715,14.133810399802014
65,20.357075079002243,14.224278026826449
66,20.641145690519007,14.327854099664695
67,20.878059469655,14.40251883518081
68,21.166147313771095,14.474238007319151
69,21.42806379979134,14.5645147143328
70,21.730195505216383,14.640126107333042
71,21.98964034103744,14.715370951686156
72,22.267994350124997,14.83943204878323
73,22.560546888962897,14.908390600032071
74,22.812528424830166,15.066833806599764
75,23.048563523418327,15.139068243858567
76,23.30272389729269,15.257062973689322
77,23.531973457904076,15.34989868123273
78,23.810187504540473,15.47235982139492
79,24.102830838708496,15.630935979914582
80,24.340197122076177,15.755388053837812
81,24.667027723734897,15.810775947873742
82,24.977859998666634,15.896787997538139
83,25.248958741531577,15.998797000436232
84,25.493033934913715,16.106723712826597
85,25.73920515316873,16.17195202464488
86,26.038946686926487,16.2485661158185
87,26.298714612301005,16.324401872746172
88,26.532440294461875,16.387516965519914
89,26.824876312610442,16.493579618809896
90,27.112777678177114,16.542011923768513
91,27.41099483559098,16.665521573993843
92,27.679053409177982,16.731430191325757
93,28.002153658342074,16.813065782295748
94,28.278296546191207,16.905080899821954
95,28.587943275605635,17.026838124366744
96,28.870041652120765,17.141544055602843
97,29.170390171061587,17.20366912593463
98,29.43971426708563,17.26460115724065
99,29.737492947853003,17.355733045035993
100,29.975835669804024,17.44952125012766
101,30.258197328567725,17.49949230100215
102,30.55387597669112,17.531915417083994
103,30.825475485743265,17.55565152027626
104,31.101954772742044,17.5867046293625
105,31.347071261690278,17.61149960821742
106,31.5704552211924,17.716527906457586
107,31.87679714641923,17.767175855496227
108,32.14205519687103,17.7897265541727
109,32.44058338101031,17.854456343259805
110,32.64516052042715,17.86540589486434
111,32.92897508638984,17.869588054137548
112,33.18266524551326,17.883843779933386
113,33.38233038331607,17.905497807602966
114,33.647735772840086,17.94310355808479
115,33.916302647511415,18.01046689076088
116,34.12561604407467,18.046393214779847
117,34.3716732459875,18.06047490056508
118,34.58972398140271,18.048183140129776
119,34.81890109067751,18.060390958242266
120,35.07282664537071,18.1116413247984
121,35.32852878318418,18.09770329819824
122,35.540098712271764,18.14132329712828
123,35.81408047692444,18.189906101707788
124,36.00685469209737,18.234007602146566
125,36.22270364061926,18.267891376641238
126,36.42706182797229,18.300946277646744
127,36.65110673899031,18.307119909722488
128,36.86486874454645,18.329180395505155
129,37.038505645375494,18.361525304524466
130,37.287574744439254,18.354352258483676
131,37.481161469166764,18.412029590854456
132,37.70492833849039,18.468461672408928
133,37.94986227643864,18.502644053987503
134,38.20834622420161,18.52005011795396
135,38.455120452071036,18.562808317817268
136,38.67137261053853,18.587611555246646
137,38.88101072661623,18.587008581639253
138,39.06112297598325,18.562652886548925
139,39.2291571192737,18.506255389576847
140,39.46311230112378,18.502569022232702
141,39.69409219680618,18.50744697628211
142,39.89039950069615,18.523516264170762
143,40.05801085304256,18.480220412583005
144,40.25535299443944,18.421939278053003
145,40.46906810243585,18.3819819668795
146,40.676024415887674,18.342184863173625
147,40.85925973830455,18.36807084197957
148,41.06253753423393,18.359407126459324
149,41.20498414269624,18.349922766600926
