t,u1,u2
0,0.5946576595306396,0.5927923321723938
1,0.5898271799087524,0.576265275478363
2,0.5842939019203186,0.5591161847114563
3,0.5777928829193115,0.5405133366584778
4,0.5698497295379639,0.5206853747367859
5,0.5620254278182983,0.5014393329620361
6,0.551632285118103,0.47688037157058716
7,0.53946453332901,0.4501217007637024
8,0.5305381417274475,0.42462068796157837
9,0.5207012891769409,0.39769092202186584
10,0.5087512731552124,0.38290727138519287
11,0.49642860889434814,0.37028929591178894
12,-0.3329562544822693,0.05927055701613426
13,-0.3342140316963196,0.06152735650539398
14,-0.33484092354774475,0.06350715458393097
15,-0.33561262488365173,0.06586120277643204
16,-0.33638274669647217,0.06834258884191513
17,-0.33790868520736694,0.07052727788686752
18,-0.33911964297294617,0.07247965782880783
19,-0.3404373526573181,0.07431335747241974
20,-0.3418378531932831,0.07620446383953094
21,-0.3429926633834839,0.07783342897891998
22,-0.34502696990966797,0.07981003075838089
23,-0.3472916781902313,0.08143573254346848
24,-0.3494085967540741,0.08296599239110947
25,-0.3516971468925476,0.084574855864048
26,-0.3538983464241028,0.08598741143941879
27,-0.35581907629966736,0.08737972378730774
28,-0.35811248421669006,0.08913958072662354
29,-0.36107373237609863,0.09130239486694336
30,-0.36340993642807007,0.09309783577919006
31,-0.3657531440258026,0.09481694549322128
32,-0.36912840604782104,0.09798822551965714
33,-0.37097346782684326,0.09893415123224258
34,-0.372842937707901,0.09987625479698181
35,-0.3743627667427063,0.1004062294960022
36,-0.37637820839881897,0.10144272446632385
37,-0.3783547878265381,0.1023917943239212
38,-0.38019657135009766,0.1034628227353096
39,-0.3821273446083069,0.10497928410768509
40,-0.3843167722225189,0.10688953101634979
41,-0.3861595392227173,0.10827980935573578
42,-0.3883298635482788,0.10874070972204208
43,-0.3899529278278351,0.10896372050046921
44,-0.3902166187763214,0.10978797823190689
45,-0.39034515619277954,0.11024129390716553
46,-0.3909969627857208,0.11095837503671646
47,-0.3910973072052002,0.11135493963956833
48,-0.3915790319442749,0.11186681687831879
49,-0.39123767614364624,0.11247595399618149
50,-0.39140698313713074,0.11374274641275406
51,-0.39121875166893005,0.11472690105438232
52,-0.39090442657470703,0.11571458727121353
53,-0.3909958004951477,0.11714644730091095
54,-0.39090800285339355,0.11841154843568802
55,-0.3903425335884094,0.11914660781621933
56,-0.39027267694473267,0.12028028815984726
57,-0.39045217633247375,0.12141839414834976
58,-0.3900105655193329,0.12237623333930969
59,-0.3894366919994354,0.12242362648248672
60,-0.3889446258544922,0.12281416356563568
61,-0.3889741897583008,0.12364976853132248
62,-0.38988956809043884,0.12394904345273972
63,-0.3903096616268158,0.12353046983480453
64,-0.3907436728477478,0.12317623198032379
65,-0.3914364278316498,0.12312009930610657
66,-0.39228472113609314,0.12324851751327515
67,-0.39299315214157104,0.12312141060829163
68,-0.3939083218574524,0.12306351214647293
69,-0.39492934942245483,0.1232108324766159
70,-0.39577868580818176,0.1231030598282814
71,-0.39682143926620483,0.12325938791036606
72,-0.397834450006485,0.12326007336378098
73,-0.3984733521938324,0.12291376292705536
74,-0.3996174931526184,0.12307815998792648
75,-0.3999701738357544,0.12233822792768478
76,-0.4010515809059143,0.12226296216249466
77,-0.40178388357162476,0.12186366319656372
78,-0.4026997983455658,0.12154080718755722
79,-0.40283483266830444,0.11923269927501678
80,-0.4027538299560547,0.1158277690410614
81,-0.4029815196990967,0.11267895996570587
82,-0.40386685729026794,0.11057929694652557
83,-0.40448901057243347,0.10803157836198807
84,-0.4054203927516937,0.10553006082773209
85,-0.40753746032714844,0.10388532280921936
86,-0.40991511940956116,0.10262259095907211
87,-0.4124077260494232,0.10147854685783386
88,-0.41481882333755493,0.10012329369783401
89,-0.41724932193756104,0.09873601794242859
90,-0.41963818669319153,0.09719839692115784
91,-0.42235058546066284,0.09614519774913788
92,-0.4247184991836548,0.09440924227237701
93,-0.4273366928100586,0.09303662925958633
94,-0.43005165457725525,0.09174547344446182
95,-0.4327128231525421,0.09032700955867767
96,-0.43578779697418213,0.08975760638713837
97,-0.43882304430007935,0.08901903033256531
98,-0.44215917587280273,0.08856567740440369
99,-0.44527971744537354,0.08672760426998138
100,-0.4484001398086548,0.08463242650032043
101,-0.45121246576309204,0.08217211067676544
102,-0.45452260971069336,0.08041663467884064
103,-0.458021879196167,0.07889460772275925
104,-0.4614648222923279,0.07731350511312485
105,-0.4649121165275574,0.07562754303216934
106,-0.46825110912323,0.07381876558065414
107,-0.4710524380207062,0.07090666890144348
108,-0.4745981991291046,0.06901831924915314
109,-0.4781084954738617,0.06721539050340652
110,-0.48157769441604614,0.06503018736839294
111,-0.48488178849220276,0.06297605484724045
112,-0.48863914608955383,0.061357252299785614
113,-0.49220937490463257,0.05942142382264137
114,-0.4954863488674164,0.05708586052060127
115,-0.49902135133743286,0.05484732612967491
116,-0.5024324059486389,0.052222978323698044
117,-0.5057348608970642,0.04963578283786774
118,-0.5093483924865723,0.047451987862586975
119,-0.5129788517951965,0.04539947584271431
120,-0.516608715057373,0.04308634623885155
121,-0.5204952955245972,0.04049927368760109
122,-0.5247527360916138,0.03865616396069527
123,-0.5285213589668274,0.03585496544837952
124,-0.532573401927948,0.03325846046209335
125,-0.5362920761108398,0.030264491215348244
126,-0.5401853919029236,0.027465494349598885
127,-0.5440466403961182,0.02457447536289692
128,-0.5481492877006531,0.022058984264731407
129,-0.5521408319473267,0.019253693521022797
130,-0.5559152960777283,0.016080256551504135
131,-0.5602364540100098,0.013711628504097462
132,-0.5640060901641846,0.010237019509077072
133,-0.5679293870925903,0.006881765555590391
134,-0.5720691084861755,0.0038493569009006023
135,-0.5763639211654663,0.0010325793409720063
136,-0.5805010795593262,-0.002202641451731324
137,-0.5846070051193237,-0.005426160059869289
138,-0.5888168215751648,-0.008427510038018227
139,-0.5930547714233398,-0.011381857097148895
140,-0.5975449085235596,-0.014250453561544418
141,-0.6019967794418335,-0.017382830381393433
142,-0.6064167618751526,-0.020704982802271843
143,-0.6107060313224792,-0.024460941553115845
144,-0.6151666641235352,-0.0276563111692667
145,-0.6196845769882202,-0.029985696077346802
146,-0.6241682767868042,-0.03244629502296448
147,-0.628639280796051,-0.03500642254948616
148,-0.6327576637268066,-0.03844056650996208
149,-0.6370891332626343,-0.04144277796149254
