t,u1,u2
0,0.8275099396705627,0.5297418236732483
1,0.8278355002403259,0.5474913120269775
2,0.8264061212539673,0.5643479824066162
3,0.8264990448951721,0.5773745775222778
4,0.8229875564575195,0.5934445261955261
5,0.8190897107124329,0.608917236328125
6,0.8165191411972046,0.6233328580856323
7,0.8159151673316956,0.6378132700920105
8,0.8152340054512024,0.6515148878097534
9,0.8126981258392334,0.6645159125328064
10,0.8095546364784241,0.6764982342720032
11,-0.15136626362800598,0.08378824591636658
12,-0.15414366126060486,0.08288147300481796
13,-0.1580062061548233,0.08244442194700241
14,-0.16237270832061768,0.08207163214683533
15,-0.1665692925453186,0.08204348385334015
16,-0.16985882818698883,0.08292876929044724
17,-0.17255745828151703,0.08398187905550003
18,-0.17519579827785492,0.0848507434129715
19,-0.17753317952156067,0.08558405935764313
20,-0.1802564114332199,0.08648793399333954
21,-0.18266355991363525,0.08722937107086182
22,-0.18519394099712372,0.08809971809387207
23,-0.18788136541843414,0.0890275239944458
24,-0.19019323587417603,0.08948804438114166
25,-0.19267681241035461,0.0900091677904129
26,-0.195407897233963,0.09081438183784485
27,-0.19782166182994843,0.09107634425163269
28,-0.2003544718027115,0.09153960645198822
29,-0.20315296947956085,0.09199430793523788
30,-0.20544220507144928,0.09213350713253021
31,-0.20597775280475616,0.09048672765493393
32,-0.20595216751098633,0.08941792696714401
33,-0.20592762529850006,0.08842016756534576
34,-0.2059481292963028,0.08749645948410034
35,-0.20580005645751953,0.08580020070075989
36,-0.20543719828128815,0.0844457596540451
37,-0.2047017365694046,0.08430562913417816
38,-0.20417527854442596,0.08431423455476761
39,-0.20365764200687408,0.08434857428073883
40,-0.20299571752548218,0.08428161591291428
41,-0.20239582657814026,0.0842844620347023
42,-0.20169399678707123,0.08424514532089233
43,-0.2010560929775238,0.08427168428897858
44,-0.2004885971546173,0.08432868868112564
45,-0.19986726343631744,0.08427997678518295
46,-0.19918201863765717,0.08418335765600204
47,-0.19855400919914246,0.08409924060106277
48,-0.19783014059066772,0.08396952599287033
49,-0.19672614336013794,0.08474241197109222
50,-0.19512248039245605,0.08590902388095856
51,-0.19353333115577698,0.0873056948184967
52,-0.19182820618152618,0.08876106888055801
53,-0.19000236690044403,0.08997626602649689
54,-0.18839043378829956,0.09146703034639359
55,-0.18649789690971375,0.09280769526958466
56,-0.18460817635059357,0.09424181282520294
57,-0.18258973956108093,0.09536338597536087
58,-0.18093593418598175,0.09681189060211182
59,-0.17922987043857574,0.09823263436555862
60,-0.17726702988147736,0.09933383762836456
61,-0.17549343407154083,0.10071855038404465
62,-0.1741899996995926,0.10244590044021606
63,-0.17350532114505768,0.10427846014499664
64,-0.1726464480161667,0.10612187534570694
65,-0.17179933190345764,0.10827570408582687
66,-0.1711195409297943,0.1101936399936676
67,-0.1697232723236084,0.11216966807842255
68,-0.1681593805551529,0.11391866952180862
69,-0.1664837747812271,0.11557549238204956
70,-0.16488535702228546,0.11722058057785034
71,-0.16328713297843933,0.11908580362796783
72,-0.1615198254585266,0.12095748633146286
73,-0.15985743701457977,0.12257314473390579
74,-0.15811191499233246,0.12418999522924423
75,-0.15653373301029205,0.12616221606731415
76,-0.1552228033542633,0.12821029126644135
77,-0.15412235260009766,0.13004551827907562
78,-0.15281245112419128,0.13209551572799683
79,-0.15160274505615234,0.13404569029808044
80,-0.1505502462387085,0.13625091314315796
81,-0.1502160131931305,0.13868539035320282
82,-0.1498425453901291,0.14116910099983215
83,-0.1492854654788971,0.14376680552959442
84,-0.14912687242031097,0.14619305729866028
85,-0.14877447485923767,0.14869742095470428
86,-0.14852343499660492,0.15124329924583435
87,-0.14816617965698242,0.15382426977157593
88,-0.14769278466701508,0.15620674192905426
89,-0.14631053805351257,0.15809893608093262
90,-0.1450539529323578,0.1598203033208847
91,-0.1437484622001648,0.16163018345832825
92,-0.14268343150615692,0.1633397489786148
93,-0.14134742319583893,0.1652013659477234
94,-0.14012810587882996,0.1669534593820572
95,-0.13890676200389862,0.16870734095573425
96,-0.13776639103889465,0.17054976522922516
97,-0.1365828663110733,0.17231424152851105
98,-0.1354500949382782,0.174169659614563
99,-0.13408604264259338,0.17614829540252686
100,-0.13280706107616425,0.17808076739311218
101,-0.13161320984363556,0.179958775639534
102,-0.1303306370973587,0.18219317495822906
103,-0.12911002337932587,0.184688538312912
104,-0.12782993912696838,0.18721173703670502
105,-0.12650461494922638,0.18985120952129364
106,-0.12515708804130554,0.19251012802124023
107,-0.12384579330682755,0.19513407349586487
108,-0.12267151474952698,0.19765588641166687
109,-0.12149524688720703,0.20020973682403564
110,-0.12021977454423904,0.20284400880336761
111,-0.1189434602856636,0.205482617020607
112,-0.11766445636749268,0.2081354409456253
