t,x,y
0,8.740462261155422,0.8911945622451626
1,8.634700148453625,1.8328024682626203
2,8.415723599743265,2.694759205575824
3,8.210111745812306,3.607237173051883
4,7.9557516654272735,4.525721115106132
5,7.684287349486181,5.350943292321677
6,7.342380937942541,6.168191420776441
7,6.997429390264093,6.978194360471735
8,6.5960410322048055,7.769474219934466
9,6.155862978972391,8.544042605177896
10,5.679399626083447,9.304702318407426
11,6.079055895102299,9.432482754566616
12,6.494099763414245,9.57654885887933
13,6.9361291403687675,9.73338279190089
14,7.350734281186534,9.878615803491192
15,7.798460170316109,9.982114040020829
16,8.227421734134362,10.080252618487284
17,8.643110552091098,10.196567796686244
18,9.000380655324692,10.280721753239787
19,9.424331898059405,10.386554761475995
20,9.78696763539661,10.462508013831874
21,10.186821187646837,10.539847766435583
22,10.614049923674607,10.62433254093631
23,10.96768998891123,10.727594501117572
24,11.35039581114249,10.839566673698364
25,11.775668217164345,10.927867098676996
26,12.13820370259572,11.059412087305365
27,12.519317772967467,11.16204701082326
28,12.947205456938768,11.30213865325138
29,13.330254240849383,11.40030331720471
30,13.683762586748683,11.516867904962401
31,14.038231791968059,11.623375510782397
32,14.421032812820174,11.735021180697904
33,14.8203074016762,11.837605052164019
34,15.179303891579284,11.952910893188637
35,15.571862932573381,12.09931337354771
36,15.950207519669418,12.245300090365562
37,16.307368686377384,12.329930187820953
38,16.712314853530707,12.423816684479458
39,17.099275837320675,12.54426630875081
40,17.49664082842985,12.661041266301506
41,17.859048885970914,12.813160683797394
42,18.256924740453744,12.960597744017456
43,18.628550600597173,13.066313877077237
44,19.054373503596274,13.217174302408782
45,19.452734264398533,13.366513057032613
46,19.78939409765744,13.458208500117294
47,20.150411856981833,13.588884031269332
48,20.52339091125884,13.658038726719003
49,20.877669507160853,13.752925726290243
50,21.288596351228893,13.839767701775182
51,21.719063240050758,13.949222264728016
52,22.094787950198842,14.083295966550594
53,22.53005676796214,14.162015276732374
54,22.939810242151225,14.30265779283372
55,23.37271448631913,14.438099621732432
56,23.73308326205009,14.600515711691985
57,24.15949684039298,14.672569119208342
58,24.5811790994963,14.752388099325415
59,24.933952354204003,14.889342074912708
60,25.349465022653384,14.977677790534441
61,25.768934210022348,15.091169151834555
62,26.124572687979928,15.200100278951483
63,26.488410572516347,15.349233508221998
64,26.918770488222236,15.513870919691344
65,27.289818712915675,15.618389254044542
66,27.719560321123957,15.727502411704554
67,28.1048813307761,15.860501816349664
68,28.4707329614747,16.036471444445343
69,28.829919209905988,16.193770644338734
70,29.241916583557263,16.31657860324872
71,29.660526766967077,16.481931855279424
72,30.01150317447243,16.65921662526105
73,30.364896388682926,16.857516450078315
74,30.780542329862495,17.05576106889614
75,31.199297509797315,17.197124101896478
76,31.551754349892356,17.34461662097358
77,31.960344951578385,17.529513894600278
78,32.33500769117583,17.728077517903408
79,32.751142115250396,17.86369585497214
80,33.1180917039826,18.057182371448388
81,33.498652866475126,18.24386769617212
82,33.92624141548185,18.39719376106031
83,34.26427414105905,18.60743514135853
84,34.64806152081529,18.761109522830846
85,35.01809722352756,18.961371968323636
86,35.413481376717925,19.117301174139705
87,35.782646422946975,19.310732486930867
88,36.17689106592579,19.53360469436819
89,36.52055407615065,19.785284453033867
90,36.887106881591414,20.02279660098522
91,37.21333334510392,20.207039513836804
92,37.59112224153171,20.44469447724347
93,37.933653309910135,20.687383646665417
94,38.27515464836287,20.93546876033376
95,38.631749931651406,21.113303027277716
96,38.97022287126896,21.351418397255085
97,39.32615627441059,21.53146587762232
98,39.72414744672204,21.761292451271064
99,40.1038691851812,21.981959193233983
100,40.46334748624504,22.19718690505247
101,40.82093717293472,22.460788798796955
102,41.19158393374754,22.66603406142467
103,41.55351775288528,22.922429523164936
104,41.957528695324896,23.12871330403728
105,42.35714628932341,23.35857321772011
106,42.738139882509756,23.607311386071203
107,43.09051376468462,23.839693385061285
108,43.450675576085416,24.06236384289994
109,43.819467820084945,24.325684759883753
110,44.181048094649185,24.606555472426827
111,44.54020456346941,24.897252454225484
112,44.87754830945781,25.121579756091574
113,45.23498555959998,25.350024837826226
114,45.548176108136424,25.608966120899467
115,45.913590150693906,25.858620589104714
116,46.22278998383687,26.16030112116549
117,46.59963109903832,26.42317050463145
118,46.98694994640742,26.697312868240676
119,47.32078597584483,26.953418600024644
120,47.68964699823426,27.23833542281366
121,48.046774669852425,27.57663102366301
122,48.418660795390274,27.881201956427333
123,48.73902293794192,28.182596195450017
124,49.07426331578889,28.513539906641466
125,49.428997402400896,28.83527714451807
126,49.77235269554153,29.117055490064523
127,50.06605488765093,29.411911816788212
128,50.395049524193745,29.754097829480532
129,50.76281043795986,30.10952374226394
130,51.037661591658534,30.44283389521301
131,51.36173592605091,30.74310574334274
132,51.64070956398768,31.067714324935338
133,51.96576144817593,31.380004296586662
134,52.26849504623506,31.72632776262878
135,52.57611728089432,32.06743335982632
136,52.89940672570438,32.43144817654069
137,53.160803133483704,32.74150208498355
138,53.459282786336516,33.09768758755933
139,53.795775512000006,33.42393103113788
140,54.098545786738924,33.78490656482617
141,54.423799959365184,34.08893867302773
142,54.76734334149388,34.400569103940406
143,55.112263875415096,34.79312143386618
144,55.380130041652755,35.1603099076325
145,55.66881787800904,35.56723697883821
146,56.0113770248312,35.95311578770265
147,56.2847276830369,36.327809210615115
148,56.57164174558135,36.700294701063704
149,56.87561513536042,37.05200310241209
