t,u1,u2,reward
0,0.9901091456413269,0.6606793403625488,0.0
1,0.9898868203163147,0.618989109992981,0.0
2,0.9897288680076599,0.585297703742981,0.0
3,0.9893102645874023,0.5475764870643616,0.0
4,0.9884811043739319,0.5155338048934937,0.0
5,0.987628698348999,0.4816344678401947,0.0
6,0.986320972442627,0.4405270516872406,0.0
7,0.9845248460769653,0.4058341979980469,0.0
8,0.9820843935012817,0.3770127594470978,0.0
9,0.9789370894432068,0.36020421981811523,0.0
10,0.9754352569580078,0.3478323221206665,0.0
11,0.07864245027303696,0.13021209836006165,0.0
12,0.08179226517677307,0.12793909013271332,0.0
13,0.08467431366443634,0.12593430280685425,0.0
14,0.08782847970724106,0.12365753948688507,0.0
15,0.0911693200469017,0.12135393172502518,0.0
16,0.09456516802310944,0.11891132593154907,0.0
17,0.0971694216132164,0.1170133724808693,0.0
18,0.09936443716287613,0.11569599062204361,0.0
19,0.1016547679901123,0.11421462893486023,0.0
20,0.10384808480739594,0.1128222793340683,0.0
21,0.10600060969591141,0.11109591275453568,0.0
22,0.10760165005922318,0.10894865542650223,0.0
23,0.1089736744761467,0.1070699617266655,0.0
24,0.1104043573141098,0.10519777238368988,0.0
25,0.11197686940431595,0.10319042950868607,0.0
26,0.11359543353319168,0.10107416659593582,0.0
27,0.11507097631692886,0.09912512451410294,0.0
28,0.11641152203083038,0.09734948724508286,0.0
29,0.11805292963981628,0.095341257750988,0.0
30,0.11985696852207184,0.09326004236936569,0.0
31,0.12152625620365143,0.09132547676563263,0.0
32,0.12343193590641022,0.08911274373531342,0.0
33,0.12292786687612534,0.08673276007175446,0.0
34,0.12171246856451035,0.08423890918493271,0.0
35,0.12074007838964462,0.08161893486976624,0.0
36,0.12131678313016891,0.07805678993463516,0.0
37,0.12127488106489182,0.07517233490943909,0.0
38,0.12107349187135696,0.07256318628787994,0.0
39,0.1210002452135086,0.07001717388629913,0.0
40,0.12008083611726761,0.0677635595202446,0.0
41,0.11919442564249039,0.06554638594388962,0.0
42,0.11949892342090607,0.06294462829828262,0.0
43,0.11898013949394226,0.06060194596648216,0.0
44,0.11818018555641174,0.0583355613052845,0.0
45,0.11756810545921326,0.055203940719366074,0.0
46,0.11693398654460907,0.05199040099978447,0.0
47,0.11555471271276474,0.049389831721782684,0.0
48,0.11378558725118637,0.04746352136135101,0.0
49,0.11198104918003082,0.045248568058013916,0.0
50,0.11102579534053802,0.04296564683318138,0.0
51,0.10896707326173782,0.04079557582736015,0.0
52,0.10715532302856445,0.03856882452964783,0.0
53,0.10396460443735123,0.03535282239317894,0.0
54,0.09957165271043777,0.0315941646695137,0.0
55,0.09531266987323761,0.027614060789346695,0.0
56,0.09003150463104248,0.023602016270160675,0.0
57,0.08504613488912582,0.01932939700782299,0.0
58,0.0799935981631279,0.013958166353404522,0.0
59,0.07485432922840118,0.008173749782145023,0.0
60,0.06986434012651443,0.002462400821968913,1.0
61,0.06490718573331833,-0.0025227947626262903,1.0
62,0.059133823961019516,-0.008053724654018879,1.0
63,0.05317442864179611,-0.013470613397657871,1.0
64,0.047451820224523544,-0.01868632435798645,1.0
65,0.040867798030376434,-0.023598579689860344,1.0
66,0.0344863198697567,-0.029054315760731697,1.0
67,0.029954470694065094,-0.033260781317949295,1.0
68,0.025309596210718155,-0.03695816919207573,1.0
69,0.021719258278608322,-0.04058598726987839,1.0
70,0.01545906625688076,-0.04577172175049782,1.0
71,0.008993428200483322,-0.05115235969424248,1.0
72,0.0010434385621920228,-0.05680205300450325,1.0
73,-0.00774366594851017,-0.06132976710796356,1.0
74,-0.015497054904699326,-0.06575188040733337,1.0
75,-0.02424510009586811,-0.07008465379476547,1.0
76,-0.032579779624938965,-0.07438056915998459,1.0
77,-0.04155650734901428,-0.07886719703674316,1.0
78,-0.04906471073627472,-0.0829189196228981,1.0
79,-0.056997817009687424,-0.08687605708837509,1.0
80,-0.06619299948215485,-0.09121336042881012,1.0
81,-0.07326029241085052,-0.09484297782182693,1.0
82,-0.08151711523532867,-0.09886541962623596,1.0
83,-0.08861537277698517,-0.10234460979700089,1.0
84,-0.09605248272418976,-0.10588096082210541,1.0
85,-0.10463626682758331,-0.11004418879747391,1.0
86,-0.11354745924472809,-0.11414018273353577,1.0
87,-0.12106157094240189,-0.11781392991542816,1.0
88,-0.12793953716754913,-0.12129762768745422,1.0
89,-0.13628244400024414,-0.12501198053359985,1.0
90,-0.14427725970745087,-0.12889447808265686,1.0
91,-0.15102241933345795,-0.13225938379764557,1.0
92,-0.1585068255662918,-0.13561871647834778,1.0
93,-0.16605770587921143,-0.13891062140464783,1.0
94,-0.1728481948375702,-0.14209140837192535,1.0
95,-0.17981597781181335,-0.14515364170074463,1.0
96,-0.18732361495494843,-0.14842934906482697,1.0
97,-0.19320343434810638,-0.15125620365142822,1.0
98,-0.199789360165596,-0.15433214604854584,1.0
99,-0.20652532577514648,-0.15731456875801086,1.0
100,-0.21363207697868347,-0.16043338179588318,1.0
101,-0.21899959444999695,-0.16311238706111908,1.0
102,-0.22645176947116852,-0.16635803878307343,1.0
103,-0.2340109497308731,-0.1697274148464203,1.0
104,-0.24023489654064178,-0.1724875420331955,1.0
105,-0.24645599722862244,-0.17530296742916107,1.0
106,-0.2517716586589813,-0.17796054482460022,1.0
107,-0.25799059867858887,-0.18069124221801758,1.0
108,-0.26312774419784546,-0.18304699659347534,1.0
109,-0.2690521478652954,-0.18576757609844208,1.0
110,-0.2752416729927063,-0.1886184960603714,1.0
111,-0.28048282861709595,-0.19082726538181305,1.0
112,-0.28695523738861084,-0.19348250329494476,1.0
113,-0.2927190065383911,-0.19578127562999725,1.0
114,-0.2988395094871521,-0.19813023507595062,1.0
115,-0.3042227029800415,-0.20012354850769043,1.0
116,-0.3093847334384918,-0.20241720974445343,1.0
117,-0.3146490752696991,-0.20435570180416107,1.0
118,-0.32070469856262207,-0.2067873626947403,1.0
119,-0.32640540599823,-0.20917513966560364,1.0
120,-0.33050239086151123,-0.21102119982242584,1.0
121,-0.33476629853248596,-0.212614968419075,1.0
122,-0.3402961194515228,-0.21486309170722961,1.0
123,-0.3450729250907898,-0.21657432615756989,1.0
124,-0.34908097982406616,-0.21829070150852203,1.0
125,-0.35346484184265137,-0.22026166319847107,1.0
126,-0.3580353260040283,-0.22145171463489532,1.0
127,-0.3639260232448578,-0.22228047251701355,1.0
128,-0.3708670139312744,-0.22341544926166534,1.0
129,-0.3772256374359131,-0.22375166416168213,1.0
130,-0.38371044397354126,-0.22457903623580933,1.0
131,-0.3897184431552887,-0.22478683292865753,1.0
132,-0.3958965837955475,-0.22539904713630676,1.0
133,-0.40137171745300293,-0.22559061646461487,1.0
134,-0.4068848788738251,-0.22613681852817535,1.0
135,-0.41243746876716614,-0.2266390174627304,1.0
136,-0.41875576972961426,-0.2269664853811264,1.0
137,-0.4243071973323822,-0.22721052169799805,1.0
138,-0.42907294631004333,-0.2268364429473877,1.0
139,-0.43517401814460754,-0.22708816826343536,1.0
140,-0.4400845766067505,-0.2268369048833847,1.0
141,-0.4442887306213379,-0.22599469125270844,1.0
142,-0.4482892155647278,-0.2249651998281479,1.0
143,-0.45237916707992554,-0.22421881556510925,1.0
144,-0.45618268847465515,-0.22307729721069336,1.0
145,-0.4604017436504364,-0.223393514752388,1.0
146,-0.46385568380355835,-0.22365498542785645,1.0
147,-0.46761831641197205,-0.22377468645572662,1.0
148,-0.4715064465999603,-0.2240438014268875,1.0
149,-0.4750235378742218,-0.22392502427101135,1.0
