t,u1,u2
0,0.56850665807724,0.45268169045448303
1,0.5643728375434875,0.46903857588768005
2,0.5610493421554565,0.48376235365867615
3,0.5549441576004028,0.5012574195861816
4,0.5495476126670837,0.5171613097190857
5,0.5435435771942139,0.5315428972244263
6,0.5375262498855591,0.5377368927001953
7,0.5322410464286804,0.543765127658844
8,0.5296818614006042,0.5536845922470093
9,0.5282652974128723,0.562549889087677
10,0.5270333290100098,0.5709506869316101
11,0.5255869030952454,0.5792943835258484
12,-0.008500616997480392,-0.13500793278217316
13,-0.007864588871598244,-0.1337192952632904
14,-0.007412521168589592,-0.1327212154865265
15,-0.007088803220540285,-0.13211549818515778
16,-0.005098842550069094,-0.13177913427352905
17,-0.0031462206970900297,-0.13194449245929718
18,-0.001044392236508429,-0.13206025958061218
19,0.0006905271438881755,-0.13207753002643585
20,0.0025303310249000788,-0.1322125345468521
21,0.0044046132825315,-0.13240323960781097
22,0.0064705004915595055,-0.13233713805675507
23,0.0083397775888443,-0.13249856233596802
24,0.010296420194208622,-0.1325715333223343
25,0.011874937452375889,-0.1328078806400299
26,0.013428312726318836,-0.13310813903808594
27,0.01520419679582119,-0.13326966762542725
28,0.017816580832004547,-0.1341000497341156
29,0.020165517926216125,-0.13479818403720856
30,0.022492235526442528,-0.13564452528953552
31,0.024492312222719193,-0.136818528175354
32,0.026348376646637917,-0.13784754276275635
33,0.028126440942287445,-0.13885459303855896
34,0.03004668466746807,-0.13994567096233368
35,0.03181726485490799,-0.1409234255552292
36,0.033467285335063934,-0.14222025871276855
37,0.034975361078977585,-0.14371536672115326
38,0.03624879941344261,-0.14552262425422668
39,0.03746599704027176,-0.14695265889167786
40,0.038910456001758575,-0.14846409857273102
41,0.040103618055582047,-0.150090754032135
42,0.04151875153183937,-0.15153279900550842
43,0.043316517025232315,-0.15375323593616486
44,0.04534898325800896,-0.1559162437915802
45,0.04763666167855263,-0.15922270715236664
46,0.04972761496901512,-0.16195593774318695
47,0.05220010504126549,-0.16498146951198578
48,0.05474340170621872,-0.16835813224315643
49,0.057545606046915054,-0.17171220481395721
50,0.05976700782775879,-0.17491210997104645
51,0.061359696090221405,-0.17795222997665405
52,0.06324061006307602,-0.1814355105161667
53,0.06523482501506805,-0.1855413019657135
54,0.0669221431016922,-0.1896284967660904
55,0.06861775368452072,-0.19315266609191895
56,0.07023271173238754,-0.19764377176761627
57,0.07156135141849518,-0.20176689326763153
58,0.07282974570989609,-0.20581594109535217
59,0.07407548278570175,-0.2104480117559433
60,0.07535163313150406,-0.21557150781154633
61,0.076671302318573,-0.22093702852725983
62,0.07736295461654663,-0.22580090165138245
63,0.07823871821165085,-0.2311718463897705
64,0.0791366770863533,-0.23678679764270782
65,0.07979504764080048,-0.2425522357225418
66,0.0806768462061882,-0.24859999120235443
67,0.08100003749132156,-0.2549123167991638
68,0.0809687152504921,-0.26129451394081116
69,0.08117297291755676,-0.26755833625793457
70,0.08115431666374207,-0.2741285264492035
71,0.08084001392126083,-0.28074780106544495
72,0.0802997574210167,-0.28755226731300354
73,0.07974282652139664,-0.29490312933921814
74,0.07960096001625061,-0.302606999874115
75,0.07999079674482346,-0.3112894892692566
