t,u1,u2,reward
0,0.9473385805517137,1.1060265344961844,0.0
1,0.9150979211821073,2.028646267368217,0.0
2,0.9883310990585252,2.9609565618869214,0.0
3,1.1262327267560368,3.837457688496527,0.0
4,1.4359193572829898,4.739481363006848,0.0
5,1.8453678198655534,5.541391401205184,0.0
6,2.3192459583200495,6.3333954745606444,0.0
7,2.827088290045158,7.029590605483427,0.0
8,3.3336263091544835,7.716222774252835,0.0
9,3.8772418358299445,8.349677165394793,0.0
10,4.488418862878677,8.951883180749835,0.0
11,5.076969022595882,9.552082433998452,0.0
12,5.171595944553547,9.855582498325749,0.0
13,5.305951191934517,10.189297751252267,0.0
14,5.424826435029245,10.50194028884028,0.0
15,5.587120751417012,10.786819694969243,0.0
16,5.7713712518178415,11.133488440205424,0.0
17,5.910984249569472,11.407584006242198,0.0
18,6.031157948886879,11.72947740474903,0.0
19,6.14581614309753,12.035973976210213,0.0
20,6.352888527419708,12.358416906304432,0.0
21,6.4718602327737065,12.625443959567273,0.0
22,6.6127898672186625,12.893388332090282,0.0
23,6.774645354964959,13.19680551897221,0.0
24,6.896957830636517,13.463455241977721,0.0
25,7.024749181425368,13.746808246884513,0.0
26,7.217333449367331,14.079969905577574,0.0
27,7.395048816109301,14.384898213714067,0.0
28,7.532315846776188,14.710033528443068,0.0
29,7.660725530585406,14.989234793254727,0.0
30,7.804712742949018,15.319715160829585,0.0
31,8.000935925407898,15.61500756543905,0.0
32,8.197307275518364,15.896867712688023,0.0
33,8.330164711510148,16.23660178788793,0.0
34,8.552396295614788,16.539934264143227,0.0
35,8.70500903960519,16.86325745397411,0.0
36,8.916630848848177,17.18496557901643,0.0
37,9.103178507903328,17.488266814868833,0.0
38,9.285913422527797,17.81944802212402,0.0
39,9.475324265837154,18.137552946026847,0.0
40,9.648508054400887,18.451509807407895,0.0
41,9.836139707694622,18.767742483310965,0.0
42,10.010939040777547,19.107465837009318,0.0
43,10.245134327518254,19.403223878492273,0.0
44,10.442875496734635,19.662089600065666,0.0
45,10.68519207163743,19.936504425080148,0.0
46,10.889093174960664,20.23936599366323,0.0
47,11.062643978382514,20.48328943987323,0.0
48,11.306090343526769,20.770282865741496,0.0
49,11.47835668925679,21.039372446500817,0.0
50,11.709079760537717,21.307660742377987,0.0
51,11.917968843356121,21.586102387720793,0.0
52,12.114372342905648,21.89661062536528,0.0
53,12.283713726465566,22.2046473454693,0.0
54,12.469478422386477,22.460236559077266,0.0
55,12.673365476872348,22.751198933678168,0.0
56,12.905666170188727,22.970659111726164,0.0
57,13.118924729750967,23.210592812399142,0.0
58,13.28715943442635,23.432343000524924,0.0
59,13.459392560661326,23.651151417373413,0.0
60,13.71121749989121,23.86719977426771,1.0
