t,x,y
0,8.770330814084602,0.8838465533726694
1,8.561521812472696,1.7228652726509048
2,8.333767320470677,2.6230152772301736
3,8.121715940867142,3.525211758462524
4,7.892671744945245,4.439980662568164
5,7.606525404226462,5.31921091538539
6,7.241347792410325,6.176151615135888
7,6.889491780235666,7.020274024352157
8,6.5380960680569835,7.852734428572817
9,6.168238020195448,8.686033553285448
10,5.770671739101424,9.491546704116454
11,6.059812486921263,9.537529337339507
12,6.3907005973421604,9.524939095174863
13,6.684422656895375,9.520883717202933
14,6.958083348194191,9.536492632987047
15,7.30561727107522,9.539926141277688
16,7.598555517164195,9.588787884464345
17,7.948953403563113,9.625002294442169
18,8.237467425768873,9.66147091077824
19,8.55076243357342,9.639519601472324
20,8.836438572443777,9.627842274803498
21,9.189420083146674,9.687804519987361
22,9.505490566099919,9.690630474475622
23,9.832872431936588,9.740493302351146
24,10.122599219668993,9.735723172615838
25,10.469191397333574,9.765158495653186
26,10.767368251798048,9.784253619694859
27,11.058538567788071,9.806164692678163
28,11.362259056550636,9.842568385920476
29,11.725080329178367,9.825251578473248
30,12.069045849564667,9.829965763362443
31,12.374892518218942,9.820758380750496
32,12.707497044647065,9.84461769866975
33,13.031136416001734,9.905903089988072
34,13.319139243490653,9.883339057992329
35,13.683706479604753,9.888896397374763
36,14.010305600220144,9.91268951851299
37,14.291679314488086,9.951346244441776
38,14.591802310344548,9.95846148524809
39,14.881661875535784,10.031763193530203
40,15.226174861760725,10.058304613153188
41,15.563047629463359,10.077158497090018
42,15.90615552109134,10.136327868565404
43,16.17022749998782,10.16575816794618
44,16.48546172092595,10.204219378569732
45,16.80295951260528,10.286178360501845
46,17.15259278252948,10.373117213965891
47,17.48008490803378,10.415857122049935
48,17.750714532518774,10.463808131265468
49,18.033769379411723,10.542600169138069
50,18.37123529306713,10.585807744947083
51,18.675967780873684,10.618448499854132
52,18.974037907886927,10.714575647516899
53,19.29495239576893,10.764739717093605
54,19.582152869006414,10.849452998686445
55,19.91079478308402,10.928453333414547
56,20.247966924935618,11.0015768236734
57,20.519415338223595,11.104922768008779
58,20.852537071277364,11.182910400236462
59,21.102807342050067,11.248553554242049
60,21.42840776319326,11.316673182381876
61,21.740964130701993,11.355504441584646
62,22.040278550664357,11.467653161635946
63,22.293464508072542,11.541503722381405
64,22.58356567453033,11.585043441736714
65,22.90139218102939,11.692046552405522
66,23.23829971800892,11.744705852950458
67,23.560542568203285,11.79701527200414
68,23.844261093239272,11.921338687209257
69,24.145737599308873,11.997132363088713
70,24.414856039031562,12.06013914043273
71,24.71677303882047,12.144700063885056
72,25.021255065643555,12.29545175986866
73,25.321965184086366,12.40962954782946
74,25.58679552678206,12.557573879148013
75,25.895565642540387,12.707582000219135
76,26.1767224012072,12.867615226279431
77,26.431474474379883,12.965084036137371
78,26.655139221534114,13.129949533262725
79,26.91273180558144,13.237422831146668
80,27.2142175512998,13.384475596835816
81,27.47258651332839,13.482037644258293
82,27.738294179334282,13.657168038932989
83,27.9397636408044,13.7889338653766
84,28.145720974511175,13.952466391188631
85,28.346020715874886,14.106721276222096
86,28.55480251215212,14.21560085139159
87,28.779886247695895,14.402812349133015
88,28.976002679776073,14.557765787285886
89,29.166931931392742,14.704751828869584
90,29.394046884088922,14.87905290719427
91,29.608428300877108,15.071806802375791
92,29.782022353110655,15.244228173220765
93,29.96719670761356,15.408805663305873
94,30.216356998162166,15.60719353647116
95,30.424688265660045,15.733326531179527
96,30.580607295690754,15.910385209054974
97,30.814926307927948,16.098481313862482
98,30.988452595413612,16.283207704493368
99,31.213723027324104,16.479958163445087
100,31.391893932780743,16.675574177059286
101,31.594388633444417,16.859586871392302
102,31.718028229938234,17.008915461023758
103,31.900553587247597,17.12869390797352
104,32.05912792542031,17.3155418577109
105,32.168303890265165,17.50484766937401
106,32.26989798833355,17.685791804462173
107,32.37655381088451,17.86045317265968
108,32.535861723707654,18.05082682798234
109,32.704632884269024,18.25793631593023
110,32.84323439375149,18.409803044664677
111,32.99817943901293,18.59660721026448
112,33.14115908768363,18.731113845607513
113,33.3033759751537,18.90649510952111
114,33.432784794626045,19.063010679673862
115,33.55655912092202,19.210824868056484
116,33.662803044441034,19.371780265269507
117,33.8010366258615,19.532676827100033
118,33.86424216438335,19.675893521957477
119,33.94653948601261,19.814842764757447
120,34.04510943195229,20.002094574954114
121,34.11384557615181,20.15621496777761
122,34.197460761738,20.343838394947678
123,34.24971565878834,20.482260733184766
124,34.269689274052176,20.652020093009437
125,34.347990990567915,20.779526258075187
126,34.37091728480703,20.893068731897294
127,34.38487950239749,21.075015916563984
128,34.426549368833456,21.21958210683554
129,34.441637710042905,21.338103461723755
130,34.44918411408439,21.461190867737894
131,34.511784584210226,21.63884279357944
132,34.50915998911232,21.808040995358304
133,34.51517278946788,21.959884621671872
134,34.52146244906879,22.13282462083621
135,34.5400606432415,22.24125507357297
136,34.57989401469624,22.3426248578388
137,34.61368177801168,22.519287317177593
138,34.67160252206333,22.65644941803659
139,34.643937939152636,22.7640728984667
140,34.618498202696465,22.890691851227725
141,34.63843419795487,23.01713383321684
142,34.60627699396239,23.14070650035223
143,34.60878697071717,23.263023233478787
144,34.62794827203376,23.344575500591223
145,34.60775136104446,23.495633644524666
146,34.560991303043664,23.63293518388349
147,34.57126094108124,23.72491780328954
148,34.57791488323149,23.84079754449654
149,34.53047286835787,23.96414571825575
