t,x,y
0,6.241580148520946,0.7957741576063975
1,6.412314076847586,1.6434560566743819
2,6.544957090529213,2.489386841504798
3,6.569161759229298,3.341325736042672
4,6.586311037020182,4.131284325172676
5,6.554333322404773,4.937552496191349
6,6.442362921746676,5.777550670516684
7,6.328436090203676,6.603327225435873
8,6.151561732001925,7.42915022817201
9,5.960939581863134,8.237969342344051
10,5.721997508507286,9.026578050286206
11,6.319628447618646,8.74573471126714
12,6.901659536499343,8.47708982358118
13,7.493378881728731,8.2364591446724
14,8.073469137917625,7.988249972392679
15,8.69901479350025,7.7224936636196455
16,9.32519331612479,7.457592841785138
17,9.893137446543207,7.168652205352667
18,10.447755504159817,6.941978012279651
19,11.019442131013108,6.6617364117678575
20,11.580313185505865,6.396273487051741
21,12.16969235894432,6.091680016970571
22,12.728409811334013,5.835196879669243
23,13.328216925298845,5.601472141157178
24,13.930955782413186,5.344771817826627
25,14.516052503294985,5.0544629427693515
26,15.142194046078558,4.818394064368032
27,15.706443722695864,4.549694517873437
28,16.306724425320574,4.236629134832154
29,16.95750069825325,3.9552329404641853
30,17.57107158303046,3.6503058450760792
31,18.20225414737204,3.367129073618542
32,18.852537963827928,3.1330015054804936
33,19.426367291328948,2.856460979829968
34,20.054065459721727,2.6009054445946047
35,20.689862879423842,2.364960648519548
36,21.30067383262049,2.0859778062469982
37,21.958312449493143,1.8257588216110794
38,22.64226099086865,1.5934293849999208
39,23.302886825955547,1.3258382631654777
40,23.93789146582184,1.0720298887342397
41,24.574240885731392,0.7902311489463905
42,25.265754893866024,0.5502957374423589
43,25.894015924386135,0.27792551351598666
44,26.55332204507939,0.035257497358384876
45,27.226991158478512,-0.24196557720269624
46,27.925476751851797,-0.45395590915869827
47,28.549457743088595,-0.7075947353193484
48,29.226943934900557,-0.9231264086669224
49,29.90281213972894,-1.179637787109545
50,30.629056463996704,-1.3967492314448529
51,31.307445581164767,-1.6081587651802485
52,32.035548234981405,-1.9001394877435036
53,32.701053880498534,-2.1759692769375616
54,33.41959228376759,-2.390614571725061
55,34.091431982521364,-2.656847597986244
56,34.830022233727036,-2.8979998996272776
57,35.507960334705906,-3.1711404422588734
58,36.21971862841211,-3.4384662907928165
59,36.976371444521774,-3.750896346182729
60,37.709655717598594,-4.000120321338738
61,38.39042079649359,-4.276049679997771
62,39.109818231516776,-4.592443561799585
63,39.80977697535896,-4.941667388295324
64,40.531228995299024,-5.2430734600802635
65,41.29738766940727,-5.596082719370986
66,42.014718310937226,-5.880273505838722
67,42.708640200759355,-6.249919108039402
68,43.4388844569832,-6.633700491638169
69,44.16682992682659,-6.951688033921028
70,44.859931498425546,-7.316470203604347
71,45.61918153750432,-7.709553002824706
72,46.35608039255415,-8.094570288446866
73,47.09853530934073,-8.549090916368137
74,47.85235383635676,-8.94911640044661
75,48.55660888936937,-9.338945750842884
76,49.23152151087399,-9.751929681609713
77,49.968905846517266,-10.202592123655391
78,50.67223276116071,-10.705545251727262
79,51.391864554434825,-11.15816821195389
80,52.09937470215859,-11.684798616108523
81,52.82293679178276,-12.17721978816424
82,53.464443561476244,-12.769345720778498
83,54.10383653486284,-13.28784268410892
84,54.80159005491796,-13.822908877602028
85,55.4288690641439,-14.425359224445778
86,56.06790682543052,-15.088374277399568
87,56.73650901856015,-15.678319661770086
88,57.38591143499538,-16.322312351164793
89,58.03640966219953,-16.972592255260015
90,58.62075266682673,-17.660373878081963
91,59.21756737697023,-18.386051365424052
92,59.81593763774837,-19.126682844841586
93,60.425558460259296,-19.864677356587244
94,60.99917758115373,-20.61630178258497
95,61.522731288259095,-21.42190533545089
96,62.02585089083647,-22.23039638929081
97,62.47555645870036,-23.066785889384825
98,62.90109575596234,-23.932509334033575
99,63.37291661148501,-24.783475479314497
100,63.789353798555034,-25.66472682933361
101,64.22161992769,-26.541519065010377
102,64.60264254574734,-27.448674807568267
103,64.92190751373896,-28.34715730669404
104,65.2833553398567,-29.283118155397002
105,65.53337498305626,-30.183933941643875
106,65.82678791381836,-31.159136236956165
107,66.0332904336423,-32.07433551394163
108,66.27441225342888,-33.077913999442686
109,66.46726991888218,-34.073317932032566
110,66.62704008699238,-35.05915471217272
111,66.76078515542592,-35.9947819236173
112,66.82508626222645,-36.99084915805291
113,66.88755167365179,-37.96006086885149
114,66.93229362629219,-38.91571712308139
115,66.96143632536801,-39.88843434334328
116,66.9750779773211,-40.899264347810664
117,66.87468549279339,-41.87031901577639
118,66.83551792899694,-42.84588496016117
119,66.67776001772785,-43.843602415524714
120,66.53918693443617,-44.83126139690405
121,66.3169485675305,-45.79128596743755
122,66.10695391197612,-46.797637260696845
123,65.83509120497058,-47.78200514089642
124,65.55766390620944,-48.75768943660782
125,65.2305366710694,-49.728503059014145
126,64.95734399506138,-50.67139778532046
127,64.61568487341839,-51.619748300430004
128,64.2879626033216,-52.56362835018927
129,63.89807157463288,-53.46604274499054
130,63.52673792408722,-54.36194605248932
131,63.03926561450227,-55.26479907569774
132,62.61830637722647,-56.140906860522286
133,62.14366848211778,-57.02750910153821
134,61.59386664832251,-57.84809010287341
135,61.01628017990266,-58.67238901097884
136,60.4193276963666,-59.48388764859513
137,59.81113795382295,-60.31739643632376
138,59.211410356448255,-61.154605525883724
139,58.56914179970457,-61.93676871451908
140,57.89611388001817,-62.73886158280883
141,57.23741149844584,-63.519044854542436
142,56.577613081290195,-64.26842322859991
143,55.86668094349695,-65.03629650888871
144,55.181220885196055,-65.7469143557596
145,54.48308431528673,-66.45909270180975
146,53.7359488466361,-67.193263270199
147,53.00564676965791,-67.85636614733133
148,52.25748212935839,-68.48266346620531
149,51.51280511445028,-69.18769461884442
