t,x,y,reward
0,1.2154960693048324,0.9311159556124454,0.0
1,1.4687984302170813,1.8368597161032498,0.0
2,1.6628212929465385,2.696186884739303,0.0
3,1.9521380407180462,3.596058554145929,0.0
4,2.2218515230985516,4.435714258351603,0.0
5,2.5386390563706698,5.282163226367099,0.0
6,2.854814488755977,6.163132158080754,0.0
7,3.209143654519106,6.984735257249009,0.0
8,3.5265321823657594,7.783070804033753,0.0
9,3.9281564393155692,8.611650946742888,0.0
10,4.299164168414757,9.413728115549752,0.0
11,4.6370833816032935,9.638656953653207,0.0
12,5.004777549143546,9.849020015417072,0.0
13,5.381631749240085,9.980554527068318,0.0
14,5.736727675904938,10.154145090070939,0.0
15,6.109872605443743,10.33163823612386,0.0
16,6.496584207072846,10.543210734180906,0.0
17,6.868073120114215,10.713419635332517,0.0
18,7.25226018006507,10.859764184818856,0.0
19,7.614850984019818,10.99361880308509,0.0
20,7.963446274624933,11.173188002864658,0.0
21,8.3876633717829,11.374701727812978,0.0
22,8.806482419782668,11.579189695982402,0.0
23,9.22941566752453,11.745975210789412,0.0
24,9.607653034017664,11.898328357210803,0.0
25,10.028960590662182,12.042587694309585,0.0
26,10.453190956378641,12.193262840748796,0.0
27,10.874648687745466,12.347815969036901,0.0
28,11.25277892892782,12.519896085557562,0.0
29,11.637131718786165,12.689554431408974,0.0
30,12.01741991015677,12.830433169959493,0.0
31,12.424307942171838,13.019519755776262,0.0
32,12.784668403188844,13.184135517843519,0.0
33,13.126634352969285,13.393566232577736,0.0
34,13.53266616611819,13.571278333263079,0.0
35,13.936947712570184,13.767686299234768,0.0
36,14.292250568952042,13.930925118999303,0.0
37,14.675876674089396,14.072151048116233,0.0
38,15.03664440661262,14.22006854078388,0.0
39,15.405756316726096,14.35338263004526,0.0
40,15.813761357182901,14.56591239234808,0.0
41,16.14992591937015,14.762996053932977,0.0
42,16.4807318252813,14.90925256594734,0.0
43,16.80723817935315,15.133891937759852,0.0
44,17.158507000768584,15.33102232327635,0.0
45,17.525977392707276,15.503376326948121,0.0
46,17.837748716775963,15.68208676826934,0.0
47,18.151846290315117,15.868452465213737,0.0
48,18.501790950304734,16.051697673941796,0.0
49,18.81993110860885,16.261610374278415,0.0
50,19.193946697366123,16.481212331186647,0.0
51,19.506966754275613,16.738077648286854,0.0
52,19.860063324732913,16.973503316635515,0.0
53,20.134400014289934,17.214677249545304,0.0
54,20.427531859862775,17.44836515713237,0.0
55,20.70668071703893,17.688424836483506,0.0
56,21.058781465078948,17.983265728826417,0.0
57,21.381716863086847,18.26461696542944,0.0
58,21.716291475239544,18.49526342497061,0.0
59,22.024951153987757,18.7928158508453,0.0
60,22.366631660468798,19.08410736665998,1.0
61,22.652145506980304,19.394231952847765,1.0
62,22.97079391755318,19.688271100023,1.0
63,23.23034204809789,19.95379349295389,1.0
64,23.478084472369588,20.208273665735035,1.0
65,23.743449691220302,20.478038410600178,1.0
66,23.98854263431137,20.811097323849207,1.0
67,24.230320524156884,21.115858056109094,1.0
68,24.444048844756512,21.447858232088073,1.0
69,24.683137792426443,21.731324155325147,1.0
70,24.931190654701183,22.044318850425952,1.0
71,25.13290975874181,22.41117967322741,1.0
72,25.3350821995704,22.761244751137088,1.0
73,25.592355429681298,23.10242551494408,1.0
74,25.850381438674773,23.437970799518098,1.0
75,26.023589962589632,23.78301102781163,1.0
76,26.237387603655456,24.128830304283703,1.0
77,26.429299984534467,24.527390989080764,1.0
78,26.61541827633032,24.937408761821043,1.0
79,26.793182222275032,25.3285137626029,1.0
80,26.92407910127564,25.656109321590804,1.0
81,27.041077825358254,25.98309496233058,1.0
82,27.148925665255884,26.324441305934624,1.0
83,27.256720078707243,26.728610069773612,1.0
84,27.397557678938487,27.122019846244964,1.0
85,27.501031013178032,27.479835723880953,1.0
86,27.607104070652987,27.901278778586452,1.0
87,27.687888798587217,28.280910140885364,1.0
88,27.77917619151661,28.666574635236355,1.0
89,27.82546060422154,29.087349670397135,1.0
90,27.888000482051954,29.51771995067837,1.0
91,27.93624526323652,29.953763847790256,1.0
92,27.996640151847487,30.342028432881712,1.0
93,27.98017503197169,30.784534994628185,1.0
94,28.001151820418812,31.195658794729763,1.0
95,27.96297902147696,31.604030695547845,1.0
96,27.92222613969402,32.01450156142414,1.0
97,27.928366527543773,32.45454464446674,1.0
98,27.884411128520654,32.8522023029599,1.0
99,27.85647193904433,33.29746926175823,1.0
100,27.80362719421692,33.759818876274466,1.0
101,27.720114346877683,34.20368908174258,1.0
102,27.608492769436246,34.61825097925552,1.0
103,27.47954817263236,35.053219920141956,1.0
104,27.415278901991417,35.433795073303955,1.0
105,27.29071571016406,35.864364587237304,1.0
106,27.219525750344825,36.30206220795551,1.0
107,27.116301944353623,36.67781796982284,1.0
108,26.946536676685266,37.091115847831745,1.0
109,26.842013176324254,37.535916725971546,1.0
110,26.662468683643677,37.93716157334702,1.0
111,26.507495370781168,38.285141622935676,1.0
112,26.305235226648726,38.63266977588371,1.0
113,26.170433237113638,38.99202477449905,1.0
114,25.95053720159945,39.42388731533748,1.0
115,25.748141127046416,39.840924255255985,1.0
116,25.552135531268856,40.18144034378149,1.0
117,25.34130325106096,40.52844716737073,1.0
118,25.162970126887185,40.89733301133391,1.0
119,24.929334163598167,41.27101410408544,1.0
120,24.662407171587425,41.632826452873374,1.0
121,24.3815927592212,41.98748691320327,1.0
122,24.127814592782055,42.30207528564831,1.0
123,23.87324969853761,42.637499025080565,1.0
124,23.63487774086408,43.02144445036133,1.0
125,23.392340869804755,43.36840936587066,1.0
126,23.10403977028724,43.7163381513908,1.0
127,22.77622843372484,44.0764959956597,1.0
128,22.524477582798372,44.42353130171171,1.0
129,22.24336182199323,44.70461446014359,1.0
130,21.93774721067811,45.03554458768698,1.0
131,21.642787119248993,45.35173320041784,1.0
132,21.29326802625948,45.61828218144943,1.0
133,20.97509090451954,45.959499052013335,1.0
134,20.607749932965977,46.239271623621875,1.0
135,20.30432119931945,46.55552177525729,1.0
136,20.009362198861012,46.871998244523255,1.0
137,19.638590177746387,47.18990929014421,1.0
138,19.31506029941611,47.47171963798811,1.0
139,19.004038560153248,47.758940767076254,1.0
140,18.652232972063853,48.00325100124468,1.0
141,18.3339805226654,48.31092355016152,1.0
142,18.0072310200705,48.588683865089166,1.0
143,17.690069473014102,48.81026938765379,1.0
144,17.27998854381434,49.05987551222197,1.0
145,16.870237137767482,49.3155991880001,1.0
146,16.488330480955852,49.59656985404635,1.0
147,16.135329857844198,49.8083468630977,1.0
148,15.744264862281032,50.07185231469813,1.0
149,15.375575515090166,50.342491983727804,1.0
