t,x,y,reward
0,2.0740721744726933,0.8517489402622127,0.0
1,2.218133727870269,1.7098193399351136,0.0
2,2.3536795870629077,2.564075589860831,0.0
3,2.4972211918887623,3.4521847544436888,0.0
4,2.727504736788167,4.313886717111535,0.0
5,3.0595308273116313,5.121142988579673,0.0
6,3.441592919820463,5.888223152738489,0.0
7,3.8545445114601695,6.640074854225083,0.0
8,4.306949987102295,7.4176560648256995,0.0
9,4.791140677224317,8.096579542046705,0.0
10,5.2585797967860675,8.800702142843862,0.0
11,5.727960002386687,9.52017532215143,0.0
12,5.954210561690796,9.889915342035822,0.0
13,6.228602060017895,10.229384014077516,0.0
14,6.465066488724652,10.572075971885893,0.0
15,6.735663744171459,10.89563965503942,0.0
16,6.9757575142817,11.264788334830316,0.0
17,7.279886871833186,11.557828064140788,0.0
18,7.557111364516877,11.875749724468387,0.0
19,7.824641174148704,12.24144836313424,0.0
20,8.083673702722704,12.582067211767178,0.0
21,8.38584593695784,12.866672586292003,0.0
22,8.638878437902237,13.164685562715773,0.0
23,8.872697304129463,13.523037248129558,0.0
24,9.135497338448348,13.81972600577887,0.0
25,9.427545478677832,14.103310410928101,0.0
26,9.692208034644063,14.445301901629469,0.0
27,9.91602411347565,14.779836529272108,0.0
28,10.20461234981973,15.080264939402566,0.0
29,10.47447758269671,15.434273898597565,0.0
30,10.71876237154359,15.72533986784525,0.0
31,10.993037327502801,16.06397739959912,0.0
32,11.306398391366347,16.371519211530718,0.0
33,11.542283219557705,16.728341343710234,0.0
34,11.85854197952671,17.066109508260183,0.0
35,12.158676977628994,17.38357028857674,0.0
36,12.456459414277566,17.73334128215362,0.0
37,12.73010443641943,18.040070388328104,0.0
38,13.033231690981236,18.33494693338966,0.0
39,13.312987600393008,18.652317243891734,0.0
40,13.53666865385445,18.981965875295483,0.0
41,13.84122267051691,19.29381199437961,0.0
42,14.096915788399887,19.627100584753673,0.0
43,14.391419645874738,19.965000723239626,0.0
44,14.633073300396171,20.235738000554452,0.0
45,14.914667587592087,20.561739688138207,0.0
46,15.16469208345154,20.863347466058546,0.0
47,15.446748787497045,21.14221864316,0.0
48,15.720031143948363,21.510162800208256,0.0
49,15.956737857403528,21.84114025580845,0.0
50,16.250587108365362,22.1961912764514,0.0
51,16.524974257728253,22.508453977177375,0.0
52,16.726989639281932,22.793604128816806,0.0
53,16.990831458658086,23.153974308429962,0.0
54,17.199553178247935,23.475340899346435,0.0
55,17.423505110772833,23.806180822704057,0.0
56,17.688860728279067,24.11297641724167,0.0
57,17.945271814477348,24.41828768472159,0.0
58,18.179422998724956,24.77006384712975,0.0
59,18.42110480526963,25.13675777258504,0.0
60,18.692185342713742,25.48279680356077,1.0
61,18.892515821668034,25.815943929891016,1.0
62,19.09451660906135,26.127483620455568,1.0
63,19.314870234232732,26.49291203235249,1.0
64,19.569348440697716,26.87173451114585,1.0
65,19.80379966322915,27.187224767618797,1.0
66,19.98578315632296,27.559633480753334,1.0
67,20.21155452842688,27.883596989139896,1.0
68,20.35902874053746,28.24723103889385,1.0
69,20.53215619834242,28.568485715110466,1.0
70,20.71239414540252,28.92046782354105,1.0
71,20.863603236757488,29.3176447669838,1.0
72,21.01720098084101,29.707493486047827,1.0
73,21.133097247704075,30.043688363847274,1.0
74,21.237034958076173,30.414112497879074,1.0
75,21.327611190643875,30.733123461354975,1.0
76,21.43327514683641,31.140102667430902,1.0
77,21.491615123056825,31.535797333003917,1.0
78,21.565346684360726,31.881934961876325,1.0
79,21.676735657547734,32.292485632887974,1.0
80,21.77964183469,32.69689213246233,1.0
81,21.851044294762417,33.038132311012426,1.0
82,21.92033906697117,33.39202045501082,1.0
83,22.012560746334767,33.80128893832541,1.0
84,22.059353115625836,34.137579184047205,1.0
85,22.07023963006,34.54172544484511,1.0
86,22.099516785345052,34.87856771106469,1.0
87,22.124996348327915,35.20309648339921,1.0
88,22.080615601679128,35.52857665043346,1.0
89,22.042483488891094,35.8641431948311,1.0
90,22.027212560026054,36.26273545400565,1.0
91,21.99947650346119,36.641425215511084,1.0
92,22.004550040344455,37.01985241746966,1.0
93,21.97852312225899,37.400551753340764,1.0
