t,u1,u2
66,-0.06071879342198372,-0.39718952775001526
67,-0.06587372720241547,-0.4033461809158325
68,-0.07102406024932861,-0.4093734323978424
69,-0.0763697475194931,-0.4156566858291626
70,-0.0817040503025055,-0.421802818775177
71,-0.0870308205485344,-0.42784321308135986
72,-0.09255227446556091,-0.43414026498794556
73,-0.09801973402500153,-0.4401952922344208
74,-0.10362185537815094,-0.4464104473590851
75,-0.10939420759677887,-0.4528048634529114
76,-0.11524747312068939,-0.45924293994903564
77,-0.12103477865457535,-0.46543088555336
78,-0.12693077325820923,-0.4717019200325012
79,-0.13287417590618134,-0.477951318025589
80,-0.13875752687454224,-0.48399996757507324
81,-0.1447906643152237,-0.49020740389823914
82,-0.15075047314167023,-0.4961787462234497
83,-0.15687420964241028,-0.5023417472839355
84,-0.16290907561779022,-0.50825035572052
85,-0.16900473833084106,-0.5141654014587402
86,-0.17529432475566864,-0.5203498005867004
87,-0.18160389363765717,-0.5264584422111511
88,-0.18785011768341064,-0.5323671102523804
89,-0.19422411918640137,-0.5383957624435425
90,-0.20060543715953827,-0.5443679690361023
91,-0.20698125660419464,-0.5502484440803528
92,-0.21342243254184723,-0.5561617612838745
93,-0.21990899741649628,-0.5620688199996948
94,-0.2263345569372177,-0.5677976608276367
95,-0.23292936384677887,-0.5737324953079224
96,-0.23942799866199493,-0.5794219970703125
97,-0.24599194526672363,-0.5851525664329529
98,-0.2524685263633728,-0.5906822681427002
99,-0.2589826285839081,-0.5962415933609009
100,-0.2655356824398041,-0.601789653301239
101,-0.2720406651496887,-0.607205331325531
102,-0.27863234281539917,-0.612712025642395
103,-0.2852291762828827,-0.6181573867797852
104,-0.2917492091655731,-0.6234402060508728
105,-0.2983044981956482,-0.6287450790405273
106,-0.3048517107963562,-0.6339969635009766
107,-0.3113842308521271,-0.6391807794570923
108,-0.31789320707321167,-0.6443029642105103
109,-0.32432815432548523,-0.6492800116539001
110,-0.3306816816329956,-0.6541220545768738
111,-0.3370639979839325,-0.6589763760566711
112,-0.3437453806400299,-0.663896381855011
113,-0.3507349193096161,-0.6688862442970276
114,-0.35724595189094543,-0.6734421849250793
115,-0.36369597911834717,-0.6779429912567139
116,-0.3702911138534546,-0.6825339794158936
117,-0.37672051787376404,-0.6869102716445923
118,-0.3832378089427948,-0.6914387941360474
119,-0.38969460129737854,-0.6957067847251892
120,-0.39609968662261963,-0.6999870538711548
121,-0.4025039076805115,-0.7042098641395569
122,-0.408844530582428,-0.708387553691864
123,-0.4149300158023834,-0.7123167514801025
124,-0.421064555644989,-0.7162572741508484
125,-0.4271049499511719,-0.720166027545929
126,-0.4330650269985199,-0.7239651679992676
127,-0.4389735162258148,-0.727689266204834
128,-0.4448467493057251,-0.731341540813446
129,-0.4506966769695282,-0.7349534034729004
130,-0.4565914273262024,-0.7386494278907776
131,-0.462365061044693,-0.742180585861206
132,-0.4680112600326538,-0.7456203699111938
133,-0.47365787625312805,-0.7490920424461365
134,-0.47917240858078003,-0.7523519992828369
135,-0.4846293032169342,-0.7556291222572327
136,-0.49006956815719604,-0.7588929533958435
137,-0.4954816401004791,-0.762198269367218
138,-0.5008538365364075,-0.7654164433479309
139,-0.5061573386192322,-0.7686272263526917
140,-0.5112963318824768,-0.7716569304466248
141,-0.5163809657096863,-0.774558424949646
142,-0.5214825868606567,-0.7774630784988403
143,-0.5264744162559509,-0.7802805304527283
144,-0.5314966440200806,-0.7832417488098145
145,-0.5363858938217163,-0.7859663963317871
146,-0.5412319302558899,-0.7888094186782837
147,-0.5459965467453003,-0.7914735078811646
148,-0.5506303906440735,-0.7939952611923218
149,-0.5551905035972595,-0.7965223789215088
