t,u1,u2,reward
0,0.9736478328704834,0.7219285368919373,0.0
1,0.9731072783470154,0.6820347905158997,0.0
2,0.9727558493614197,0.6493491530418396,0.0
3,0.9720878601074219,0.617760956287384,0.0
4,0.9719365239143372,0.5774838924407959,0.0
5,0.971039354801178,0.5412195324897766,0.0
6,0.9697882533073425,0.49687349796295166,0.0
7,0.9677597284317017,0.4540121257305145,0.0
8,0.9650133848190308,0.4177013039588928,0.0
9,0.9616875052452087,0.38526737689971924,0.0
10,-0.12317775934934616,0.19493822753429413,0.0
11,-0.12093432247638702,0.19458076357841492,0.0
12,-0.1185707077383995,0.19421499967575073,0.0
13,-0.11636200547218323,0.19389332830905914,0.0
14,-0.11408917605876923,0.19356736540794373,0.0
15,-0.11182010918855667,0.19325511157512665,0.0
16,-0.10957770049571991,0.19296115636825562,0.0
17,-0.1076103001832962,0.19273696839809418,0.0
18,-0.10534026473760605,0.19245952367782593,0.0
19,-0.1029001772403717,0.1921558827161789,0.0
20,-0.10050158947706223,0.19186757504940033,0.0
21,-0.0983547791838646,0.19163691997528076,0.0
22,-0.09620922803878784,0.1913730800151825,0.0
23,-0.09414290636777878,0.19115546345710754,0.0
24,-0.09159146249294281,0.1908280849456787,0.0
25,-0.08908451348543167,0.19052819907665253,0.0
26,-0.086560919880867,0.19023507833480835,0.0
27,-0.08437519520521164,0.19002395868301392,0.0
28,-0.08111472427845001,0.19004040956497192,0.0
29,-0.07777117192745209,0.1901356279850006,0.0
30,-0.07429797947406769,0.1902208775281906,0.0
31,-0.07079477608203888,0.1903541386127472,0.0
32,-0.06711947172880173,0.1909588724374771,0.0
33,-0.06268846988677979,0.19162844121456146,0.0
34,-0.058652520179748535,0.19254204630851746,0.0
35,-0.054581817239522934,0.19296294450759888,0.0
36,-0.05082862451672554,0.1926664263010025,0.0
37,-0.04746777191758156,0.1924668699502945,0.0
38,-0.043593015521764755,0.1921425610780716,0.0
39,-0.040719084441661835,0.19263820350170135,0.0
40,-0.03727668896317482,0.19314385950565338,0.0
41,-0.03377050161361694,0.19388847053050995,0.0
42,-0.030857611447572708,0.19333264231681824,0.0
43,-0.02815219573676586,0.19300834834575653,0.0
44,-0.02595827355980873,0.1928223967552185,0.0
45,-0.023381449282169342,0.19252675771713257,0.0
46,-0.020625419914722443,0.1921902745962143,0.0
47,-0.018048666417598724,0.19189561903476715,0.0
48,-0.016410795971751213,0.1918012648820877,0.0
49,-0.01474327128380537,0.19170837104320526,0.0
50,-0.01303284615278244,0.1918027400970459,0.0
51,-0.01130541879683733,0.1929618865251541,0.0
52,-0.009536722674965858,0.19420942664146423,0.0
53,-0.007734001148492098,0.1954752504825592,0.0
54,-0.00612214021384716,0.19670185446739197,0.0
55,-0.005206042435020208,0.1979493945837021,0.0
56,-0.004492301028221846,0.19787085056304932,0.0
57,-0.003690658137202263,0.19768130779266357,0.0
58,-0.0028019810561090708,0.1974344551563263,0.0
59,-0.002017383463680744,0.19730323553085327,0.0
60,-0.0013076358009129763,0.1972501128911972,1.0
61,-0.00046164539526216686,0.19708894193172455,1.0
62,0.0002682693302631378,0.19703719019889832,1.0
63,0.0011402028612792492,0.19687186181545258,1.0
64,0.0019418870797380805,0.19678345322608948,1.0
65,0.002607436617836356,0.19682011008262634,1.0
66,0.003407021751627326,0.1971663534641266,1.0
67,0.004335413686931133,0.197448268532753,1.0
68,0.005188683047890663,0.19782227277755737,1.0
69,0.00597394211217761,0.1982429325580597,1.0
70,0.0069693466648459435,0.19855041801929474,1.0
71,0.0077741630375385284,0.19898656010627747,1.0
72,0.008868226781487465,0.19949933886528015,1.0
73,0.009648798033595085,0.20012818276882172,1.0
74,0.010358655825257301,0.20082873106002808,1.0
75,0.011175736784934998,0.20160456001758575,1.0
76,0.011921549215912819,0.20232877135276794,1.0
77,0.012695621699094772,0.2031078338623047,1.0
78,0.013521897606551647,0.20386268198490143,1.0
79,0.014264271594583988,0.2046237736940384,1.0
80,0.014894028194248676,0.20543347299098969,1.0
81,0.015740621834993362,0.20628933608531952,1.0
82,0.016408907249569893,0.207156240940094,1.0
83,0.01725640892982483,0.20811736583709717,1.0
84,0.018206123262643814,0.20919904112815857,1.0
85,0.019258784130215645,0.21031945943832397,1.0
86,0.020313791930675507,0.21146497130393982,1.0
87,0.021273570135235786,0.21264205873012543,1.0
88,0.02213939093053341,0.2138151079416275,1.0
89,0.023052668198943138,0.21498998999595642,1.0
90,0.024103576317429543,0.21575957536697388,1.0
