t,x,y,reward
0,5.338834170870604,0.7979890379381687,0.0
1,4.80922107418408,1.6621126746393697,0.0
2,4.4097043108154,2.525359536832422,0.0
3,4.003939813348814,3.4915514858517347,0.0
4,3.7991830988986943,4.4787994089780785,0.0
5,3.679102192824866,5.4146369162063746,0.0
6,3.7197140639282105,6.3934441908180935,0.0
7,3.9107098981295283,7.377539533943584,0.0
8,4.181406830526843,8.36526129937191,0.0
9,4.558060600990239,9.25241018897127,0.0
10,4.9532462271653115,9.500074104334793,0.0
11,5.302946008702637,9.776450188525999,0.0
12,5.656106649214828,10.028774138337365,0.0
13,6.02891165046167,10.286154250373697,0.0
14,6.39035340416898,10.54565710409951,0.0
15,6.738155437185123,10.804374586656966,0.0
16,7.082994837697353,11.02263057540607,0.0
17,7.420015889277403,11.288072841946102,0.0
18,7.75717180213549,11.578940465318903,0.0
19,8.129184519143433,11.85544163234712,0.0
20,8.5181692956252,12.089565507655774,0.0
21,8.925954471583022,12.312803623316707,0.0
22,9.254814816208949,12.544158640535356,0.0
23,9.655959230693705,12.829793118810406,0.0
24,10.026370028036466,13.116558469754377,0.0
25,10.396315108569295,13.405932432384855,0.0
26,10.81649644027857,13.626456196140406,0.0
27,11.202574785093033,13.890500663623007,0.0
28,11.59008789694868,14.149217401682055,0.0
29,11.985628943599112,14.421092947428784,0.0
30,12.414173944380908,14.681444191409014,0.0
31,12.81690121612613,14.895835598708958,0.0
32,13.183699562192304,15.194893862689563,0.0
33,13.607251117253966,15.41255640854841,0.0
34,14.014720202314715,15.669322674199702,0.0
35,14.424869476158555,15.93256669614146,0.0
36,14.805182887919473,16.157931826635227,0.0
37,15.15144931314227,16.463992224164283,0.0
38,15.501494758376763,16.70934026707076,0.0
39,15.876860293818908,17.031295433913098,0.0
40,16.307002678012793,17.273837441205977,0.0
41,16.727511376284035,17.5582414287375,0.0
42,17.10952214053251,17.8798774923143,0.0
43,17.470925920315004,18.120775518424924,0.0
44,17.888311969032202,18.40804765549103,0.0
45,18.324816759645234,18.719189323984907,0.0
46,18.74083728854807,19.03734029600953,0.0
47,19.1118919931458,19.280973093269456,0.0
48,19.48281384691529,19.532649185005255,0.0
49,19.847046716676,19.80848767975753,0.0
50,20.25862333223807,20.110559654008295,0.0
51,20.6666084263733,20.42946727170916,0.0
52,21.108929259908898,20.741016318666627,0.0
53,21.509252167048867,21.02300084600987,0.0
54,21.864759315578496,21.28176649529592,0.0
55,22.2229086378808,21.605516223509902,0.0
56,22.629889360008605,21.87705590873559,0.0
57,23.079702170297743,22.207746183577406,0.0
58,23.490140180848083,22.54198010405471,0.0
59,23.870025790899998,22.832763453348775,0.0
60,24.31211075468867,23.119125272221332,1.0
61,24.70308071080908,23.421122660692017,1.0
62,25.158472616393478,23.729002769311503,1.0
63,25.586354814536787,23.971028740597163,1.0
64,25.953415954277514,24.24773338348584,1.0
65,26.326763690112315,24.546072011576562,1.0
66,26.756421230556857,24.800385404698392,1.0
67,27.1478356917156,25.139840910067463,1.0
68,27.514519185453796,25.453134957043765,1.0
69,27.968056634178044,25.785899476962463,1.0
70,28.34516451927231,26.10040699395591,1.0
71,28.742115113258922,26.3859000702518,1.0
72,29.162556520502093,26.641704814010904,1.0
73,29.57817970933629,26.930120783980904,1.0
74,29.961057652688403,27.238843355513527,1.0
75,30.392225691375547,27.54113122900398,1.0
76,30.802714901189116,27.843407330636914,1.0
77,31.248012074729097,28.17272352773779,1.0
78,31.703117778354347,28.477905765619116,1.0
79,32.137978344054666,28.73940539574954,1.0
80,32.56588762600771,29.0641779588444,1.0
81,32.99712655649148,29.333211165259375,1.0
82,33.45017177215249,29.64495272768638,1.0
83,33.84544555501798,29.965275158327344,1.0
84,34.233737447532214,30.313943953339585,1.0
85,34.61898370818186,30.661735511671033,1.0
86,34.98095338627514,30.974912711502615,1.0
87,35.36271710024774,31.263501836117495,1.0
88,35.7763782530994,31.572482274990293,1.0
89,36.182726961710394,31.91014505009694,1.0
90,36.58970929181884,32.22844122567075,1.0
91,36.96277283613556,32.53478482441581,1.0
92,37.357170923461815,32.874216706627024,1.0
93,37.721241076517394,33.20388426463428,1.0
94,38.132783094159294,33.51828649335235,1.0
95,38.48515358840125,33.885306266803426,1.0
96,38.85109271730589,34.22712338096261,1.0
97,39.249924149367814,34.549985542080904,1.0
98,39.637618648098154,34.88849400692268,1.0
99,40.024254974368496,35.24582851599919,1.0
100,40.39388297658968,35.52771008582548,1.0
101,40.741965718334335,35.81555336261397,1.0
102,41.16917052061777,36.18143950641658,1.0
103,41.56059079117182,36.531260364474754,1.0
104,41.984481086027074,36.88923331944602,1.0
105,42.37841018736345,37.179765296945554,1.0
106,42.778884823297965,37.53594858155387,1.0
107,43.13469638353186,37.83524581665934,1.0
108,43.513950224863464,38.15693905403844,1.0
109,43.89528825183148,38.4466999322326,1.0
110,44.31893456364984,38.801013206495135,1.0
111,44.73551759827495,39.16545187785465,1.0
112,45.1146894670428,39.52859733794296,1.0
113,45.544199181385416,39.90439324708502,1.0
114,45.94529217309438,40.21757141341418,1.0
115,46.31203589860821,40.529572944201114,1.0
116,46.73491937400575,40.8396972728243,1.0
117,47.15868680932601,41.172027582970784,1.0
118,47.530217558774545,41.49582191316712,1.0
119,47.90377160050461,41.84622542207105,1.0
120,48.30052886038573,42.161645900889226,1.0
121,48.69235889036704,42.542983320753194,1.0
122,49.03433889215232,42.881532365545965,1.0
123,49.454995074437484,43.25681237279833,1.0
124,49.86151682981494,43.64602743555337,1.0
