t,x,y
0,1.9489278348239545,0.9170651096401096
1,1.9422576768439257,1.8726838305798157
2,2.070020577535434,2.7964674214286656
3,2.214158558641128,3.6691387212871747
4,2.3836313842138535,4.584609035539856
5,2.5580393875311045,5.476372907742139
6,2.8109007497736895,6.282927798383774
7,3.0523180516463104,7.079747724814354
8,3.360225992576413,7.916890065836632
9,3.688924816880703,8.651909519858249
10,4.064584956272226,9.365448458727192
11,4.391080011962715,9.423979301033983
12,4.738789471209597,9.478427704722794
13,5.034785359944905,9.531770868067275
14,5.324089037162248,9.58795841899117
15,5.681962526466768,9.649636371218966
16,6.0485144605686925,9.694407432506077
17,6.318559366626618,9.773277601238087
18,6.675525142299341,9.81094671072488
19,6.997369394822134,9.823970412627366
20,7.312351834190168,9.817721930902632
21,7.671156805121432,9.884953412134806
22,7.944573474492512,9.89972105251081
23,8.25588621912781,9.912737424636873
24,8.619020653178353,9.952223774064176
25,8.903775888760032,9.996260051465377
26,9.25840236318643,10.070882191576558
27,9.529043265883015,10.088197226357812
28,9.845265247181914,10.106842192256218
29,10.142533455933329,10.194808765713255
30,10.420109181529442,10.232701984086068
31,10.721408021613854,10.266497398077643
32,11.0224705384953,10.30293849589485
33,11.297909341434114,10.332612722326768
34,11.639756752965123,10.359695189233499
35,11.973415998799329,10.432701303175623
36,12.270105154321573,10.466508965940422
37,12.592535930846589,10.53074291884238
38,12.95826280558916,10.529364725109776
39,13.243868109372906,10.597658676361778
40,13.543245967998951,10.613032238810565
41,13.813327321687865,10.640256471617116
42,14.139912309191425,10.706237412608136
43,14.487743728832145,10.788829930756574
44,14.758776357875533,10.827009637617296
45,15.02830990067696,10.845155726131042
46,15.322606043049138,10.91097063038829
47,15.629299530523985,10.974423437520336
48,15.949043425992503,11.002441171598202
49,16.238375321787235,11.034496357919545
50,16.579914584043905,11.073729223388865
51,16.92185162141604,11.134791362894797
52,17.22325603143338,11.193729460612552
53,17.537782105817772,11.19546107452483
54,17.848362386271813,11.198794095088925
55,18.146780351471975,11.217252420892073
56,18.417195210814153,11.216679625166057
57,18.69283669651281,11.225886101483347
58,19.011943071474413,11.224658314854677
59,19.25251181712639,11.196981972505588
60,19.542732507863363,11.210785351681613
61,19.83037246453023,11.200432375490621
62,20.12656818245434,11.220513489287518
63,20.422351038457094,11.216455518231047
64,20.701441829227115,11.210783735283602
65,20.946557434898473,11.175497733846045
66,21.222092671544402,11.16184786024186
67,21.5044531432655,11.159230201712356
68,21.709544597458432,11.168491297338178
69,21.949488552222007,11.178738764564537
70,22.191110952919594,11.21113772024909
71,22.422230089312357,11.176344611752132
72,22.617132942407608,11.176209523395077
73,22.819957282598843,11.15772250765791
74,23.0237615272173,11.156328993230947
75,23.281051133393664,11.093782512627362
76,23.48117503669571,11.034499025112725
77,23.693922313732216,11.032769997926763
78,23.90812857451209,11.006986326379721
79,24.070826934648842,11.022835401391509
80,24.28398113867979,10.955048489896935
81,24.490355424320864,10.926181023916088
82,24.626017941088843,10.880482877278615
83,24.748446567898434,10.870558782068448
84,24.93610128920292,10.834532186731304
85,25.09047195202827,10.814186986493906
86,25.19177937802063,10.747435264417666
87,25.340345867869363,10.732358929142295
88,25.512620881065903,10.69810542586826
89,25.63617300401696,10.693385707576228
90,25.785401307704515,10.710575779413178
91,25.853124699304846,10.707253224645191
92,26.01104972301772,10.678562535613276
93,26.08425071921557,10.659151116342233
94,26.22666345573069,10.643510476313944
95,26.33602817892576,10.614400028914359
96,26.393365075226257,10.583286685720928
97,26.45730562602788,10.548334439541632
98,26.488165523947885,10.503410747198044
99,26.53222329735155,10.499678449227694
100,26.61001075455291,10.4347865702034
101,26.6440545270734,10.403123028142517
102,26.733956604184677,10.369733752607663
103,26.76750438949949,10.378590106076226
104,26.846768914238975,10.362882857802298
105,26.89039196931476,10.30408728237249
106,26.905745671833177,10.284265899296923
107,26.923077448002818,10.25007175767672
108,26.98825363028173,10.26198204827405
109,26.98177174563889,10.257127595639469
110,27.02007609946541,10.186026704051962
111,27.03296775933539,10.185084813543046
112,27.083506208623056,10.149522217675829
113,27.158627641226914,10.136212991979786
114,27.15176305775659,10.077438006709166
115,27.191080891824424,10.017180956121189
116,27.24691971666369,9.964635348451344
117,27.3083581750829,9.898258762486138
118,27.33393530208115,9.876008040462908
119,27.311357298679173,9.858019446603569
120,27.302114708198797,9.83722933469242
121,27.293940508651936,9.841288841287128
122,27.337197810769915,9.791322912708091
123,27.38692071440735,9.733949646932944
124,27.36180256880101,9.750133001073268
125,27.33031983003264,9.69621127757711
126,27.384210771746964,9.67801186986882
127,27.355362440239862,9.65899382109776
128,27.381927413081456,9.66077520687052
129,27.41978945154816,9.655059748344504
130,27.430540279091428,9.61283015761161
131,27.41980194249985,9.637918062102125
132,27.412793900037123,9.642355555617959
133,27.42782100946421,9.663359620532848
134,27.4253725449646,9.646789013178656
135,27.440958500141345,9.630471559881947
136,27.485585406943322,9.630861994683665
137,27.47870768909611,9.64077426684252
138,27.46571271840147,9.6761947202405
139,27.445735418379375,9.712408570267714
140,27.455106426374837,9.69846707132691
141,27.423237099072107,9.692382671319518
142,27.42964198553841,9.726876812794838
143,27.447866519365125,9.74578891050206
144,27.42956945615387,9.782016207008233
145,27.396244301820364,9.761097570148381
146,27.407246004220173,9.785200717395817
147,27.400577672340255,9.749799195708729
148,27.393862478092625,9.79022410645924
149,27.411576473370356,9.786676742443703
