t,u1,u2
53,-0.4016847014427185,0.01715165190398693
54,-0.4066210687160492,0.015066906809806824
55,-0.41185611486434937,0.013056869618594646
56,-0.41726261377334595,0.01105202455073595
57,-0.4232178330421448,0.009006056003272533
58,-0.4292529225349426,0.006925099529325962
59,-0.4355216920375824,0.004712624941021204
60,-0.44329410791397095,0.002537640044465661
61,-0.4506809413433075,0.00031862035393714905
62,-0.45844408869743347,-0.001816222327761352
63,-0.46599718928337097,-0.00307816406711936
64,-0.47395309805870056,-0.004449267406016588
65,-0.48225516080856323,-0.005866426508873701
66,-0.4911903440952301,-0.007407913450151682
67,-0.5000008344650269,-0.008934271521866322
68,-0.5089148283004761,-0.010475929826498032
69,-0.5184228420257568,-0.01202577818185091
70,-0.5278968811035156,-0.013619653880596161
71,-0.5374067425727844,-0.015198725275695324
72,-0.5475834608078003,-0.01701485365629196
73,-0.5579118132591248,-0.018780604004859924
74,-0.5684484839439392,-0.020647384226322174
75,-0.579010009765625,-0.022516466677188873
76,-0.5897751450538635,-0.02461322955787182
77,-0.6009523868560791,-0.026753444224596024
78,-0.6117597818374634,-0.028860121965408325
79,-0.6227183938026428,-0.031246984377503395
80,-0.6339130997657776,-0.03364728018641472
81,-0.6453096270561218,-0.036376334726810455
82,-0.6565861105918884,-0.03906165808439255
83,-0.6682970523834229,-0.041755516082048416
84,-0.6799644827842712,-0.04506250470876694
85,-0.6914910078048706,-0.04922618344426155
86,-0.7030384540557861,-0.053373485803604126
87,-0.7147020101547241,-0.05786716938018799
88,-0.7258075475692749,-0.06240400671958923
89,-0.7367833852767944,-0.06712033599615097
90,-0.7476809024810791,-0.0717729702591896
91,-0.7582334280014038,-0.07650057971477509
92,-0.7689627408981323,-0.0812290832400322
93,-0.7792622447013855,-0.08625183999538422
94,-0.7895832061767578,-0.09119593352079391
95,-0.7994274497032166,-0.09632378816604614
96,-0.8091720938682556,-0.10151364654302597
97,-0.8187928199768066,-0.10669811815023422
98,-0.8281018137931824,-0.11197109520435333
99,-0.837208092212677,-0.11727979779243469
100,-0.8458428382873535,-0.12256733328104019
101,-0.8542375564575195,-0.1281234472990036
102,-0.8623265624046326,-0.133586123585701
103,-0.869979202747345,-0.13920080661773682
104,-0.8773424029350281,-0.14467667043209076
105,-0.8843561410903931,-0.15033869445323944
106,-0.891209602355957,-0.15610195696353912
107,-0.8977174758911133,-0.16176773607730865
108,-0.9039291739463806,-0.16751039028167725
109,-0.9096904397010803,-0.17325618863105774
110,-0.9152921438217163,-0.17896653711795807
111,-0.9206339120864868,-0.18494074046611786
112,-0.925628662109375,-0.1907351016998291
113,-0.9303542971611023,-0.19670288264751434
114,-0.9347739815711975,-0.20268937945365906
115,-0.9390842318534851,-0.20868583023548126
116,-0.9430997371673584,-0.21477818489074707
117,-0.9468618035316467,-0.22090299427509308
118,-0.9504141807556152,-0.22709563374519348
119,-0.9537472724914551,-0.2331487238407135
120,-0.9569076895713806,-0.2391292005777359
121,-0.9598608016967773,-0.2451421469449997
122,-0.9626086950302124,-0.2511032819747925
123,-0.9651873111724854,-0.25727930665016174
124,-0.9676051735877991,-0.2634960114955902
125,-0.969865620136261,-0.2694328725337982
126,-0.9720147252082825,-0.2755201458930969
127,-0.9739654064178467,-0.2816529870033264
128,-0.9758235216140747,-0.2876666188240051
129,-0.9775300621986389,-0.2936187982559204
130,-0.9791244864463806,-0.29957160353660583
131,-0.9806339740753174,-0.3055894076824188
132,-0.9820228219032288,-0.31145498156547546
133,-0.9833217263221741,-0.3173559904098511
134,-0.9845210909843445,-0.3232262432575226
135,-0.9856520891189575,-0.32915863394737244
136,-0.9867004156112671,-0.3350900709629059
137,-0.9876668453216553,-0.3409954607486725
138,-0.988573431968689,-0.34685489535331726
139,-0.9894115328788757,-0.3526478111743927
140,-0.990190863609314,-0.3584212064743042
141,-0.9909191727638245,-0.36429083347320557
142,-0.9915991425514221,-0.3701130449771881
143,-0.992219090461731,-0.3758537471294403
144,-0.9927959442138672,-0.3816172480583191
145,-0.9933329820632935,-0.38731813430786133
146,-0.9938388466835022,-0.3931017518043518
147,-0.9942986369132996,-0.39879685640335083
148,-0.9947325587272644,-0.404581218957901
149,-0.9951273798942566,-0.41020289063453674
